match_id,temporada,fecha,jornada,round_type,round_id,week_id,equipo_local,equipo_visitante,club_local_id,club_visitante_id,pts_local,pts_visitante,ganador,entrenador_local,entrenador_visitante,loc_asistencias,loc_faltas_cometidas,loc_perdidas,loc_reb_defensivos,loc_reb_ofensivos,loc_reb_totales,loc_recuperaciones,loc_t2_anotados,loc_t2_intentados,loc_t2_pct,loc_t3_anotados,loc_t3_intentados,loc_t3_pct,loc_tapones_contra,loc_tapones_favor,loc_tl_anotados,loc_tl_intentados,loc_tl_pct,loc_valoracion,vis_asistencias,vis_faltas_cometidas,vis_perdidas,vis_reb_defensivos,vis_reb_ofensivos,vis_reb_totales,vis_recuperaciones,vis_t2_anotados,vis_t2_intentados,vis_t2_pct,vis_t3_anotados,vis_t3_intentados,vis_t3_pct,vis_tapones_contra,vis_tapones_favor,vis_tl_anotados,vis_tl_intentados,vis_tl_pct,vis_valoracion
101080,2020-21,2021-02-27T17:00:00Z,24,LR,5129,22,BAXI Manresa,UCAM Murcia CB,10,12,85,84,local,Pedro Martínez,Sito Alonso,19,22,16,23,9,32,7,20,37,0.5405,9,24,0.375,4,2,18,31,0.5806,84,19,27,15,20,15,35,7,25,48,0.5208,6,27,0.2222,2,4,16,21,0.7619,78
101081,2020-21,2021-01-31T16:00:00Z,22,LR,5127,20,TD Systems Baskonia,Casademont Zaragoza,3,16,89,61,local,Dusko Ivanovic,Sergio Hernández,25,19,13,28,9,37,7,24,41,0.5854,9,23,0.3913,1,4,14,18,0.7778,114,9,20,14,21,9,30,8,21,43,0.4884,3,20,0.15,4,1,10,13,0.7692,48
101082,2020-21,2021-01-24T16:00:00Z,21,LR,5142,19,Acunsa GBC,Barça,7,2,68,110,visitante,Marcelo Nicola,Sarunas Jasikevicius ,8,13,13,14,13,27,8,16,41,0.3902,9,33,0.2727,6,1,9,12,0.75,46,27,18,13,26,2,28,8,29,37,0.7838,15,23,0.6522,1,6,7,9,0.7778,142
101083,2020-21,2021-03-17T16:30:00Z,21,LR,5142,25,Movistar Estudiantes,Club Joventut Badalona,6,8,83,90,visitante,Jota Cuspinera,Carles Duran,20,20,13,30,10,40,3,29,46,0.6304,7,29,0.2414,0,4,4,5,0.8,93,20,16,8,24,4,28,7,22,42,0.5238,9,27,0.3333,4,0,19,24,0.7917,94
101084,2020-21,2021-01-23T17:00:00Z,21,LR,5142,19,Urbas Fuenlabrada,Herbalife Gran Canaria,17,5,102,81,local,Javier Juárez,Porfirio Fisac,19,27,12,27,9,36,7,24,39,0.6154,11,24,0.4583,2,2,21,22,0.9545,117,14,21,11,15,11,26,8,16,31,0.5161,12,34,0.3529,2,2,13,25,0.52,75
101085,2020-21,2021-01-23T17:00:00Z,21,LR,5142,19,UCAM Murcia CB,Hereda San Pablo Burgos,12,549,75,81,visitante,Sito Alonso,Joan Peñarroya,13,24,17,23,18,41,7,21,41,0.5122,8,31,0.2581,1,2,9,16,0.5625,66,17,21,17,22,4,26,4,12,25,0.48,13,27,0.4815,2,1,18,26,0.6923,76
101086,2020-21,2021-01-23T19:45:00Z,21,LR,5142,19,Coosur Real Betis,Unicaja,15,14,78,75,local,Joan Plaza,Fotis Katsikaris,7,19,13,25,9,34,5,23,38,0.6053,3,15,0.2,2,2,23,26,0.8846,83,14,22,9,11,13,24,4,19,33,0.5758,10,36,0.2778,2,2,7,11,0.6364,60
101087,2020-21,2021-01-23T19:45:00Z,21,LR,5142,19,RETAbet Bilbao Basket,Casademont Zaragoza,4,16,73,96,visitante,Álex Mumbrú,Sergio Hernández,12,24,14,14,7,21,7,24,38,0.6316,6,25,0.24,1,6,7,17,0.4118,57,17,20,17,24,9,33,6,21,39,0.5385,13,21,0.619,6,1,15,19,0.7895,104
101088,2020-21,2021-01-24T12:00:00Z,21,LR,5142,19,Iberostar Tenerife,BAXI Manresa,28,10,85,70,local,Txus Vidorreta,Pedro Martínez,17,18,13,29,10,39,9,26,50,0.52,3,9,0.3333,1,1,24,30,0.8,114,19,31,13,20,7,27,4,24,40,0.6,2,24,0.0833,1,1,16,20,0.8,52
101089,2020-21,2021-01-24T11:30:00Z,21,LR,5142,19,Real Madrid,MoraBanc Andorra,9,22,86,79,local,Pablo Laso,Ibon Navarro,13,19,11,21,8,29,4,23,38,0.6053,10,24,0.4167,6,2,10,13,0.7692,84,17,19,9,13,8,21,5,18,40,0.45,9,19,0.4737,2,6,16,19,0.8421,82
101090,2020-21,2021-01-24T17:30:00Z,21,LR,5142,19,Valencia Basket Club,TD Systems Baskonia,13,3,83,61,local,Jaume Ponsarnau,Dusko Ivanovic,18,16,11,27,11,38,9,25,38,0.6579,8,28,0.2857,2,1,9,10,0.9,104,16,18,15,20,9,29,9,17,33,0.5152,7,27,0.2593,1,2,6,9,0.6667,60
101091,2020-21,2021-03-23T17:00:00Z,20,LR,5143,26,Monbus Obradoiro,Real Madrid,57,9,71,87,visitante,Moncho Fernández,Pablo Laso,15,15,13,19,10,29,7,19,38,0.5,8,28,0.2857,4,2,9,16,0.5625,65,13,19,9,25,6,31,9,22,36,0.6111,11,29,0.3793,2,4,10,11,0.9091,95
101092,2020-21,2021-01-16T17:00:00Z,20,LR,5143,18,BAXI Manresa,Unicaja,10,14,90,83,local,Pedro Martínez,Luis Casimiro,23,29,17,26,14,40,4,29,46,0.6304,7,23,0.3043,1,2,11,18,0.6111,93,16,22,16,21,8,29,6,13,33,0.3939,13,27,0.4815,2,1,18,25,0.72,83
101093,2020-21,2021-01-16T19:45:00Z,20,LR,5143,18,Club Joventut Badalona,Acunsa GBC,8,7,90,94,visitante,Carles Duran,-,18,18,17,20,8,28,8,22,35,0.6286,12,29,0.4138,2,4,10,13,0.7692,96,15,18,15,20,8,28,11,25,44,0.5682,10,24,0.4167,4,2,14,17,0.8235,95
101094,2020-21,2021-01-16T19:45:00Z,20,LR,5143,18,Herbalife Gran Canaria,Iberostar Tenerife,5,28,87,108,visitante,Porfirio Fisac,Txus Vidorreta,13,17,19,12,12,24,7,22,41,0.5366,10,17,0.5882,1,1,13,15,0.8667,82,22,16,14,15,7,22,12,31,40,0.775,12,23,0.5217,1,1,10,11,0.9091,130
101095,2020-21,2021-01-17T11:30:00Z,20,LR,5143,18,MoraBanc Andorra,RETAbet Bilbao Basket,22,4,72,70,local,Ibon Navarro,Álex Mumbrú,16,16,14,28,8,36,6,13,30,0.4333,10,25,0.4,0,4,16,26,0.6154,86,14,24,13,23,6,29,5,18,37,0.4865,7,28,0.25,4,0,13,14,0.9286,52
101096,2020-21,2021-01-16T17:00:00Z,20,LR,5143,18,Casademont Zaragoza,Urbas Fuenlabrada,16,17,105,85,local,Sergio Hernández,Javier Juárez,22,25,17,21,8,29,6,30,42,0.7143,9,21,0.4286,2,6,18,22,0.8182,115,9,21,17,11,9,20,10,25,47,0.5319,5,17,0.2941,6,2,20,25,0.8,68
101097,2020-21,2021-01-17T17:00:00Z,20,LR,5143,18,Hereda San Pablo Burgos,Valencia Basket Club,549,13,78,83,visitante,Joan Peñarroya,Jaume Ponsarnau,16,23,10,25,8,33,6,22,39,0.5641,8,30,0.2667,2,1,10,15,0.6667,71,19,16,10,23,2,25,3,15,25,0.6,13,30,0.4333,1,2,14,22,0.6364,91
101098,2020-21,2021-01-31T11:30:00Z,22,LR,5127,20,Barça,UCAM Murcia CB,2,12,92,63,local,Sarunas Jasikevicius ,Sito Alonso,15,20,16,21,9,30,11,22,43,0.5116,10,21,0.4762,5,6,18,21,0.8571,100,9,24,21,15,9,24,10,15,39,0.3846,7,20,0.35,6,5,12,14,0.8571,41
101099,2020-21,2021-01-31T19:00:00Z,22,LR,5127,20,Real Madrid,Herbalife Gran Canaria,9,5,81,80,local,Pablo Laso,Porfirio Fisac,15,17,9,20,11,31,4,16,32,0.5,10,27,0.3704,2,5,19,29,0.6552,88,20,23,8,18,12,30,4,21,39,0.5385,11,33,0.3333,5,2,5,6,0.8333,76
101100,2020-21,2021-01-30T19:45:00Z,22,LR,5127,20,MoraBanc Andorra,Iberostar Tenerife,22,28,83,89,visitante,Ibon Navarro,Txus Vidorreta,18,26,9,22,10,32,3,20,35,0.5714,9,25,0.36,2,4,16,20,0.8,87,18,20,7,19,16,35,3,22,43,0.5116,6,24,0.25,4,2,27,33,0.8182,97
101101,2020-21,2021-01-31T17:30:00Z,22,LR,5127,20,Unicaja,Valencia Basket Club,14,13,85,89,visitante,Fotis Katsikaris,Jaume Ponsarnau,20,25,9,22,9,31,5,22,33,0.6667,11,35,0.3143,2,2,8,11,0.7273,82,19,15,11,22,8,30,5,16,30,0.5333,12,28,0.4286,2,2,21,25,0.84,108
101102,2020-21,2021-02-28T17:30:00Z,24,LR,5129,22,Club Joventut Badalona,Barça,8,2,62,80,visitante,Carles Duran,Sarunas Jasikevicius ,13,15,15,19,13,32,8,10,29,0.3448,8,32,0.25,7,4,18,21,0.8571,59,18,24,15,28,8,36,10,23,37,0.6216,9,24,0.375,4,7,7,8,0.875,93
101103,2020-21,2021-02-27T17:00:00Z,24,LR,5129,22,Unicaja,Movistar Estudiantes,14,6,91,77,local,Fotis Katsikaris,Jota Cuspinera,19,20,10,24,8,32,8,17,44,0.3864,15,26,0.5769,4,2,12,13,0.9231,98,10,20,12,28,7,35,5,23,46,0.5,6,18,0.3333,2,4,13,15,0.8667,80
101104,2020-21,2021-02-28T11:30:00Z,24,LR,5129,22,MoraBanc Andorra,Valencia Basket Club,22,13,84,72,local,Ibon Navarro,Jaume Ponsarnau,19,20,13,26,13,39,5,18,30,0.6,14,37,0.3784,0,5,6,6,1.0,97,20,13,8,20,7,27,4,18,37,0.4865,9,26,0.3462,5,0,9,12,0.75,77
101105,2020-21,2021-02-27T19:45:00Z,24,LR,5129,22,Real Madrid,Hereda San Pablo Burgos,9,549,96,81,local,Pablo Laso,Joan Peñarroya,18,10,9,26,11,37,3,25,39,0.641,9,26,0.3462,2,6,19,22,0.8636,124,10,20,11,20,5,25,6,15,31,0.4839,15,34,0.4412,6,2,6,6,1.0,62
101106,2020-21,2021-02-28T19:00:00Z,24,LR,5129,22,TD Systems Baskonia,Urbas Fuenlabrada,3,17,90,74,local,Dusko Ivanovic,Javier Juárez,22,22,18,23,8,31,8,19,32,0.5938,12,25,0.48,3,6,16,19,0.8421,107,13,22,16,16,14,30,8,21,51,0.4118,6,18,0.3333,6,3,14,18,0.7778,59
101107,2020-21,2021-02-07T17:30:00Z,23,LR,5128,21,Movistar Estudiantes,Real Madrid,6,9,65,79,visitante,Javier Zamora,Pablo Laso,11,19,11,27,10,37,2,22,46,0.4783,3,18,0.1667,7,4,12,14,0.8571,53,12,12,7,24,6,30,5,14,35,0.4,12,25,0.48,4,7,15,19,0.7895,91
101108,2020-21,2021-02-07T11:30:00Z,23,LR,5128,21,Urbas Fuenlabrada,Unicaja,17,14,68,85,visitante,Javier Juárez,Fotis Katsikaris,14,21,9,23,6,29,2,17,43,0.3953,6,15,0.4,5,5,16,22,0.7273,68,14,26,5,29,3,32,3,18,32,0.5625,11,31,0.3548,5,5,16,19,0.8421,87
101109,2020-21,2021-02-07T16:00:00Z,23,LR,5128,21,UCAM Murcia CB,Club Joventut Badalona,12,8,84,91,visitante,Sito Alonso,Carles Duran,16,29,14,13,9,22,9,21,39,0.5385,10,23,0.4348,3,4,12,16,0.75,77,18,23,15,19,12,31,7,22,37,0.5946,7,21,0.3333,4,3,26,30,0.8667,103
101110,2020-21,2021-04-04T18:00:00Z,29,LR,5134,27,Real Madrid,Acunsa GBC,9,7,97,71,local,Pablo Laso,Marcelo Nicola,19,16,9,29,9,38,4,20,36,0.5556,14,31,0.4516,1,3,15,18,0.8333,122,12,23,10,21,16,37,4,18,44,0.4091,7,29,0.2414,3,1,14,17,0.8235,53
101111,2020-21,2021-02-06T17:00:00Z,23,LR,5128,21,Herbalife Gran Canaria,BAXI Manresa,5,10,83,77,local,Porfirio Fisac,Pedro Martínez,15,24,14,22,8,30,12,23,41,0.561,8,22,0.3636,0,6,13,23,0.5652,91,16,26,17,28,5,33,4,22,40,0.55,6,17,0.3529,6,0,15,21,0.7143,70
101112,2020-21,2021-02-07T19:00:00Z,23,LR,5128,21,Lenovo Tenerife,TD Systems Baskonia,28,3,79,81,visitante,Txus Vidorreta,Dusko Ivanovic,19,17,9,17,7,24,5,19,34,0.5588,8,25,0.32,3,0,17,20,0.85,86,14,23,13,22,4,26,6,15,29,0.5172,11,21,0.5238,0,3,18,18,1.0,87
101113,2020-21,2021-02-06T17:00:00Z,23,LR,5128,21,Casademont Zaragoza,Monbus Obradoiro,16,57,83,70,local,Sergio Hernández,Moncho Fernández,12,19,12,29,7,36,9,20,40,0.5,8,22,0.3636,4,3,19,21,0.9048,89,15,17,14,24,8,32,9,21,41,0.5122,6,30,0.2,3,4,10,14,0.7143,67
101114,2020-21,2021-03-07T11:30:00Z,23,LR,5128,23,Hereda San Pablo Burgos,MoraBanc Andorra,549,22,82,68,local,Joan Peñarroya,Ibon Navarro,15,23,11,29,17,46,10,18,41,0.439,10,26,0.3846,3,1,16,23,0.6957,93,8,22,11,24,8,32,5,15,31,0.4839,6,29,0.2069,1,3,20,27,0.7407,59
101115,2020-21,2021-02-06T19:45:00Z,23,LR,5128,21,Valencia Basket Club,Coosur Real Betis,13,15,89,81,local,Jaume Ponsarnau,Joan Plaza,17,14,18,24,14,38,7,17,35,0.4857,12,32,0.375,2,4,19,21,0.9048,107,20,26,17,21,11,32,10,24,47,0.5106,8,25,0.32,4,2,9,10,0.9,70
101116,2020-21,2021-02-10T19:30:00Z,22,LR,5127,21,Acunsa GBC,Movistar Estudiantes,7,6,81,79,local,Marcelo Nicola,Javier Zamora,15,18,10,24,9,33,4,18,34,0.5294,11,28,0.3929,2,0,12,18,0.6667,85,11,22,9,22,7,29,8,26,40,0.65,6,27,0.2222,0,2,9,11,0.8182,78
101117,2020-21,2021-01-30T17:00:00Z,22,LR,5127,20,Monbus Obradoiro,RETAbet Bilbao Basket,57,4,80,72,local,Moncho Fernández,Álex Mumbrú,15,17,10,24,8,32,3,18,29,0.6207,9,29,0.3103,1,2,17,18,0.9444,94,12,22,10,19,15,34,6,23,45,0.5111,6,24,0.25,2,1,8,11,0.7273,65
101118,2020-21,2021-01-31T11:30:00Z,22,LR,5127,20,BAXI Manresa,Hereda San Pablo Burgos,10,549,87,101,visitante,Pedro Martínez,Joan Peñarroya,26,19,12,20,10,30,5,27,48,0.5625,5,19,0.2632,1,1,18,21,0.8571,101,18,22,12,22,10,32,6,20,35,0.5714,15,33,0.4545,1,1,16,19,0.8421,106
101119,2020-21,2021-01-30T17:00:00Z,22,LR,5127,20,Club Joventut Badalona,Urbas Fuenlabrada,8,17,80,75,local,Carles Duran,Javier Juárez,19,20,14,24,10,34,7,22,42,0.5238,9,19,0.4737,3,1,9,12,0.75,87,14,17,12,16,18,34,5,20,47,0.4255,8,27,0.2963,1,3,11,15,0.7333,70
101120,2020-21,2021-02-06T19:45:00Z,23,LR,5128,21,RETAbet Bilbao Basket,Barça,4,2,73,90,visitante,Álex Mumbrú,Sarunas Jasikevicius ,15,19,17,14,6,20,8,23,38,0.6053,7,27,0.2593,0,2,6,9,0.6667,62,22,18,15,25,4,29,9,24,40,0.6,9,16,0.5625,2,0,15,21,0.7143,105
101121,2020-21,2021-04-03T16:00:00Z,29,LR,5134,27,RETAbet Bilbao Basket,BAXI Manresa,4,10,96,108,visitante,Álex Mumbrú,Pedro Martínez,16,21,13,18,7,25,2,24,42,0.5714,12,21,0.5714,3,3,12,17,0.7059,93,27,20,7,19,6,25,7,29,43,0.6744,12,22,0.5455,3,3,14,18,0.7778,133
101122,2020-21,2021-04-04T10:30:00Z,29,LR,5134,27,MoraBanc Andorra,TD Systems Baskonia,22,3,68,82,visitante,Ibon Navarro,Dusko Ivanovic,18,24,11,17,17,34,6,17,39,0.4359,8,28,0.2857,5,5,10,14,0.7143,58,19,13,11,20,12,32,5,19,30,0.6333,10,30,0.3333,5,5,14,20,0.7,101
101123,2020-21,2021-04-03T18:45:00Z,29,LR,5134,27,Herbalife Gran Canaria,Casademont Zaragoza,5,16,84,76,local,Porfirio Fisac,Sergio Hernández,14,22,13,28,10,38,11,21,40,0.525,8,29,0.2759,4,3,18,21,0.8571,86,10,18,15,24,3,27,8,21,43,0.4884,7,18,0.3889,3,4,13,17,0.7647,74
101124,2020-21,2021-05-09T16:30:00Z,36,LR,5141,32,Real Madrid,Valencia Basket Club,9,13,69,79,visitante,Pablo Laso,Jaume Ponsarnau,13,19,8,21,12,33,8,13,36,0.3611,12,38,0.3158,5,3,7,7,1.0,61,18,16,14,31,8,39,3,15,32,0.4688,12,28,0.4286,3,5,13,14,0.9286,96
101125,2020-21,2021-04-21T16:30:00Z,36,LR,5141,30,Hereda San Pablo Burgos,Casademont Zaragoza,549,16,95,98,visitante,Joan Peñarroya,Luis Casimiro,17,23,9,15,10,25,8,19,41,0.4634,13,30,0.4333,3,6,18,24,0.75,92,24,22,14,24,10,34,5,19,39,0.4872,13,22,0.5909,6,3,21,23,0.913,114
101126,2020-21,2021-05-11T16:30:00Z,36,LR,5141,33,TD Systems Baskonia,Club Joventut Badalona,3,8,71,79,visitante,Dusko Ivanovic,Carles Duran,13,14,17,22,8,30,13,19,36,0.5278,6,22,0.2727,1,2,15,18,0.8333,78,21,17,18,25,6,31,10,17,35,0.4857,12,25,0.48,2,1,9,11,0.8182,85
101127,2020-21,2021-05-13T18:30:00Z,35,LR,5140,33,Acunsa GBC,TD Systems Baskonia,7,3,63,81,visitante,Marcelo Nicola,Dusko Ivanovic,9,19,9,27,17,44,7,22,52,0.4231,5,26,0.1923,1,2,4,6,0.6667,52,18,9,12,32,9,41,7,23,41,0.561,8,22,0.3636,2,1,11,18,0.6111,105
101128,2020-21,2021-05-02T18:00:00Z,35,LR,5140,31,Urbas Fuenlabrada,Lenovo Tenerife,17,28,98,65,local,Josep Mª Raventós,Txus Vidorreta,23,17,10,21,7,28,7,30,40,0.75,8,20,0.4,1,5,14,21,0.6667,127,14,23,13,15,6,21,6,20,37,0.5405,5,24,0.2083,5,1,10,13,0.7692,43
101129,2020-21,2021-05-02T10:30:00Z,35,LR,5140,31,Coosur Real Betis,BAXI Manresa,15,10,86,70,local,Joan Plaza,Pedro Martínez,16,17,12,23,17,40,10,24,48,0.5,7,25,0.28,0,5,17,19,0.8947,105,18,21,16,17,13,30,5,17,40,0.425,10,25,0.4,5,0,6,11,0.5455,55
101130,2020-21,2021-05-01T16:00:00Z,35,LR,5140,31,Monbus Obradoiro,MoraBanc Andorra,57,22,79,51,local,Moncho Fernández,Ibon Navarro,12,18,11,32,4,36,8,21,32,0.6562,7,22,0.3182,2,3,16,21,0.7619,98,4,22,13,23,3,26,7,15,33,0.4545,4,25,0.16,3,2,9,11,0.8182,29
101131,2020-21,2021-05-02T18:00:00Z,35,LR,5140,31,Herbalife Gran Canaria,UCAM Murcia CB,5,12,91,81,local,Porfirio Fisac,Sito Alonso,15,20,13,22,6,28,9,25,42,0.5952,7,17,0.4118,1,3,20,27,0.7407,102,11,25,17,22,6,28,9,21,41,0.5122,9,21,0.4286,3,1,12,18,0.6667,67
101132,2020-21,2021-05-01T18:45:00Z,35,LR,5140,31,Unicaja,Club Joventut Badalona,14,8,102,93,local,Fotis Katsikaris,Carles Duran,21,28,10,20,10,30,10,26,40,0.65,10,28,0.3571,4,1,20,24,0.8333,110,16,24,15,20,9,29,5,27,49,0.551,6,16,0.375,1,4,21,25,0.84,99
101133,2020-21,2021-05-18T16:30:00Z,35,LR,5140,67,RETAbet Bilbao Basket,Hereda San Pablo Burgos,4,549,98,89,local,Álex Mumbrú,Joan Peñarroya,16,21,20,25,7,32,7,17,28,0.6071,14,32,0.4375,1,3,22,24,0.9167,107,15,25,13,19,5,24,14,26,46,0.5652,7,19,0.3684,3,1,16,20,0.8,87
101134,2020-21,2021-05-02T16:30:00Z,35,LR,5140,31,Casademont Zaragoza,Real Madrid,16,9,89,98,visitante,Luis Casimiro,Pablo Laso,18,16,8,25,8,33,5,24,48,0.5,10,22,0.4545,3,0,11,12,0.9167,97,19,16,9,26,14,40,4,17,33,0.5152,18,42,0.4286,0,3,10,15,0.6667,110
101135,2020-21,2021-05-02T15:30:00Z,35,LR,5140,31,Valencia Basket Club,Movistar Estudiantes,13,6,100,89,local,Jaume Ponsarnau,Jota Cuspinera,25,16,7,21,6,27,6,23,38,0.6053,14,28,0.5,1,0,12,16,0.75,119,21,18,11,21,11,32,3,25,42,0.5952,10,27,0.3704,0,1,9,13,0.6923,95
101136,2020-21,2021-04-30T19:15:00Z,34,LR,5139,31,Movistar Estudiantes,Urbas Fuenlabrada,6,17,86,87,visitante,Jota Cuspinera,Josep Mª Raventós,15,27,19,30,10,40,5,22,38,0.5789,5,22,0.2273,1,5,27,37,0.7297,89,13,29,12,25,3,28,12,20,38,0.5263,9,27,0.3333,5,1,20,27,0.7407,79
101137,2020-21,2021-04-30T16:30:00Z,34,LR,5139,31,UCAM Murcia CB,Valencia Basket Club,12,13,66,80,visitante,Sito Alonso,Jaume Ponsarnau,16,23,14,26,11,37,2,17,40,0.425,7,23,0.3043,2,0,11,14,0.7857,59,16,20,5,26,2,28,5,18,35,0.5143,8,24,0.3333,0,2,20,24,0.8333,91
101138,2020-21,2021-04-28T19:15:00Z,34,LR,5139,31,Club Joventut Badalona,BAXI Manresa,8,10,96,68,local,Carles Duran,Pedro Martínez,17,18,12,28,13,41,8,27,44,0.6136,8,23,0.3478,2,3,18,19,0.9474,122,17,23,13,19,9,28,6,18,36,0.5,6,29,0.2069,3,2,14,17,0.8235,56
101139,2020-21,2021-05-12T16:30:00Z,34,LR,5139,33,RETAbet Bilbao Basket,Herbalife Gran Canaria,4,5,71,92,visitante,Álex Mumbrú,Porfirio Fisac,11,15,11,20,7,27,5,14,33,0.4242,11,27,0.4074,5,3,10,12,0.8333,63,23,14,9,26,4,30,3,28,43,0.6512,10,20,0.5,3,5,6,8,0.75,114
101140,2020-21,2021-04-29T19:15:00Z,34,LR,5139,31,Lenovo Tenerife,Acunsa GBC,28,7,98,69,local,Txus Vidorreta,Marcelo Nicola,29,17,12,24,8,32,12,33,47,0.7021,8,22,0.3636,1,2,8,10,0.8,126,12,14,18,21,7,28,5,17,38,0.4474,8,22,0.3636,2,1,11,14,0.7857,60
101141,2020-21,2021-04-21T19:15:00Z,36,LR,5141,30,Lenovo Tenerife,RETAbet Bilbao Basket,28,4,86,67,local,Txus Vidorreta,Álex Mumbrú,18,16,11,22,8,30,5,25,42,0.5952,7,15,0.4667,3,2,15,19,0.7895,102,11,20,12,15,10,25,6,19,37,0.5135,6,24,0.25,2,3,11,14,0.7857,55
101142,2020-21,2021-05-09T18:00:00Z,36,LR,5141,32,MoraBanc Andorra,Herbalife Gran Canaria,22,5,86,81,local,Ibon Navarro,Porfirio Fisac,15,18,11,21,19,40,2,17,36,0.4722,9,28,0.3214,8,1,25,30,0.8333,85,19,21,7,15,14,29,4,21,37,0.5676,8,29,0.2759,1,8,15,17,0.8824,91
