game_id,fecha,equipo_local,club_local_id,equipo_visitante,club_visitante_id,pts_local,pts_visitante,ganador,temporada,is_playoff,fs_match_id,home_fga,home_fgm,home_fg_pct,home_fg2a,home_fg2m,home_fg2_pct,home_fg3a,home_fg3m,home_fg3_pct,home_fta,home_ftm,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_blk,home_tov,home_stl,home_pf,away_fga,away_fgm,away_fg_pct,away_fg2a,away_fg2m,away_fg2_pct,away_fg3a,away_fg3m,away_fg3_pct,away_fta,away_ftm,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_blk,away_tov,away_stl,away_pf,fs_match_orientation
2021_1023_215_2745,2021-10-23T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,MLP Academics Heidelberg,215,71,76,visitante,2021-22,0,6Xyusnjm,62.0,27.0,43.55,37.0,17.0,45.95,25.0,10.0,40.0,15.0,7.0,46.7,15.0,25.0,40.0,20.0,3.0,16.0,4.0,20.0,66.0,27.0,40.91,43.0,18.0,41.86,23.0,9.0,39.13,23.0,13.0,56.5,15.0,23.0,38.0,15.0,5.0,10.0,6.0,19.0,reverse
2021_1024_10_214,2021-10-24T00:00:00+00:00,BG Goettingen,214,ALBA Berlin,10,65,59,local,2021-22,0,vozmuQKa,51.0,24.0,47.06,37.0,21.0,56.76,14.0,3.0,21.43,14.0,12.0,85.7,7.0,37.0,44.0,8.0,2.0,22.0,6.0,27.0,68.0,20.0,29.41,39.0,17.0,43.59,29.0,3.0,10.34,30.0,16.0,53.3,17.0,21.0,38.0,10.0,3.0,10.0,13.0,18.0,reverse
2021_1024_3361_219,2021-10-24T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Fraport Skyliners Frankfurt,3361,78,50,local,2021-22,0,bmjlw4kC,53.0,26.0,49.06,34.0,15.0,44.12,19.0,11.0,57.89,22.0,16.0,72.7,9.0,27.0,36.0,19.0,2.0,15.0,9.0,19.0,52.0,18.0,34.62,33.0,14.0,42.42,19.0,4.0,21.05,11.0,10.0,90.9,9.0,20.0,29.0,9.0,4.0,20.0,4.0,19.0,reverse
2021_1024_41_1510,2021-10-24T00:00:00+00:00,Telekom Baskets Bonn,1510,MHP Riesen Ludwigsburg,41,86,91,visitante,2021-22,0,Kdipvpz6,66.0,34.0,51.52,35.0,24.0,68.57,31.0,10.0,32.26,14.0,8.0,57.1,12.0,25.0,37.0,19.0,4.0,19.0,4.0,24.0,65.0,30.0,46.15,38.0,17.0,44.74,27.0,13.0,48.15,21.0,18.0,85.7,11.0,19.0,30.0,21.0,3.0,12.0,7.0,18.0,reverse
2021_1024_1791_127,2021-10-24T00:00:00+00:00,Ratiopharm Ulm,127,NINERS Chemnitz,1791,81,78,local,2021-22,0,hAkhxO4I,56.0,28.0,50.0,33.0,20.0,60.61,23.0,8.0,34.78,23.0,17.0,73.9,10.0,26.0,36.0,16.0,0.0,13.0,6.0,18.0,59.0,29.0,49.15,30.0,18.0,60.0,29.0,11.0,37.93,17.0,9.0,52.9,10.0,18.0,28.0,23.0,0.0,12.0,6.0,26.0,reverse
2021_1029_19629_215,2021-10-29T00:00:00+00:00,MLP Academics Heidelberg,215,Veolia Towers Hamburg,19629,75,81,visitante,2021-22,0,6DgdyrKO,62.0,28.0,45.16,34.0,18.0,52.94,28.0,10.0,35.71,12.0,9.0,75.0,6.0,25.0,31.0,17.0,6.0,16.0,9.0,22.0,61.0,27.0,44.26,35.0,19.0,54.29,26.0,8.0,30.77,23.0,19.0,82.6,11.0,29.0,40.0,18.0,0.0,17.0,9.0,19.0,reverse
2021_1030_450_41,2021-10-30T00:00:00+00:00,MHP Riesen Ludwigsburg,41,SYNTAINICS MBC Weissenfels,450,88,80,local,2021-22,0,8IXv0RdP,74.0,30.0,40.54,45.0,23.0,51.11,29.0,7.0,24.14,26.0,21.0,80.8,20.0,15.0,35.0,11.0,20.0,8.0,13.0,22.0,44.0,24.0,54.55,26.0,15.0,57.69,18.0,9.0,50.0,27.0,23.0,85.2,5.0,28.0,33.0,16.0,1.0,20.0,3.0,24.0,reverse
2021_1030_127_3361,2021-10-30T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Ratiopharm Ulm,127,88,80,local,2021-22,0,ARJ6eo5t,63.0,31.0,49.21,35.0,16.0,45.71,28.0,15.0,53.57,17.0,11.0,64.7,7.0,26.0,33.0,23.0,7.0,13.0,9.0,24.0,60.0,28.0,46.67,38.0,21.0,55.26,22.0,7.0,31.82,31.0,17.0,54.8,14.0,27.0,41.0,21.0,5.0,17.0,6.0,17.0,reverse
2021_1030_1510_1791,2021-10-30T00:00:00+00:00,NINERS Chemnitz,1791,Telekom Baskets Bonn,1510,67,76,visitante,2021-22,0,v1OAf5Kn,59.0,23.0,38.98,29.0,15.0,51.72,30.0,8.0,26.67,14.0,13.0,92.9,12.0,27.0,39.0,15.0,2.0,23.0,8.0,27.0,60.0,23.0,38.33,27.0,12.0,44.44,33.0,11.0,33.33,27.0,19.0,70.4,11.0,25.0,36.0,14.0,5.0,16.0,11.0,19.0,reverse
2021_1030_2315_40,2021-10-30T00:00:00+00:00,Basketball Loewen Braunschweig,40,Merlins Crailsheim,2315,90,92,visitante,2021-22,0,IiNEgPZh,80.0,33.0,41.25,38.0,22.0,57.89,42.0,11.0,26.19,22.0,13.0,59.1,19.0,35.0,54.0,23.0,2.0,19.0,4.0,20.0,79.0,35.0,44.3,44.0,25.0,56.82,35.0,10.0,28.57,16.0,12.0,75.0,10.0,30.0,40.0,24.0,3.0,10.0,13.0,24.0,reverse
2021_1031_134_219,2021-10-31T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Medi Bayreuth,134,87,78,local,2021-22,0,0GCJhqka,66.0,32.0,48.48,35.0,21.0,60.0,31.0,11.0,35.48,14.0,12.0,85.7,11.0,21.0,32.0,21.0,11.0,9.0,7.0,25.0,56.0,25.0,44.64,38.0,18.0,47.37,18.0,7.0,38.89,29.0,21.0,72.4,11.0,24.0,35.0,17.0,1.0,11.0,4.0,19.0,reverse
2021_1031_214_1634,2021-10-31T00:00:00+00:00,EWE Baskets Oldenburg,1634,BG Goettingen,214,85,95,visitante,2021-22,0,6DFRjNJB,74.0,32.0,43.24,48.0,22.0,45.83,26.0,10.0,38.46,18.0,11.0,61.1,16.0,20.0,36.0,19.0,16.0,6.0,4.0,21.0,54.0,32.0,59.26,33.0,18.0,54.55,21.0,14.0,66.67,22.0,17.0,77.3,5.0,27.0,32.0,21.0,7.0,9.0,4.0,20.0,reverse
2021_1031_2745_133,2021-10-31T00:00:00+00:00,46ers Giessen,133,FITOne Wuerzburg Baskets,2745,69,82,visitante,2021-22,0,CjGNi345,56.0,22.0,39.29,40.0,18.0,45.0,16.0,4.0,25.0,27.0,21.0,77.8,10.0,21.0,31.0,15.0,10.0,17.0,10.0,26.0,56.0,31.0,55.36,41.0,24.0,58.54,15.0,7.0,46.67,21.0,13.0,61.9,6.0,25.0,31.0,18.0,6.0,16.0,8.0,22.0,reverse
2021_1031_132_10,2021-10-31T00:00:00+00:00,ALBA Berlin,10,Bamberg Baskets,132,101,89,local,2021-22,0,p4EVksZH,62.0,38.0,61.29,44.0,29.0,65.91,18.0,9.0,50.0,18.0,16.0,88.9,11.0,25.0,36.0,24.0,11.0,13.0,3.0,19.0,73.0,32.0,43.84,41.0,25.0,60.98,32.0,7.0,21.88,23.0,18.0,78.3,14.0,13.0,27.0,21.0,2.0,4.0,3.0,18.0,reverse
2021_1102_2745_219,2021-11-02T00:00:00+00:00,FC Bayern Muenchen Basketball,219,FITOne Wuerzburg Baskets,2745,70,90,visitante,2021-22,0,QsAtaqO3,60.0,25.0,41.67,33.0,16.0,48.48,27.0,9.0,33.33,16.0,11.0,68.8,7.0,17.0,24.0,19.0,0.0,8.0,2.0,27.0,56.0,33.0,58.93,39.0,28.0,71.79,17.0,5.0,29.41,27.0,19.0,70.4,9.0,32.0,41.0,23.0,5.0,12.0,6.0,23.0,reverse
2021_1105_41_1791,2021-11-05T00:00:00+00:00,NINERS Chemnitz,1791,MHP Riesen Ludwigsburg,41,76,74,local,2021-22,0,2u9zk1lO,63.0,28.0,44.44,37.0,21.0,56.76,26.0,7.0,26.92,19.0,13.0,68.4,15.0,30.0,45.0,21.0,2.0,20.0,5.0,27.0,66.0,26.0,39.39,33.0,19.0,57.58,33.0,7.0,21.21,24.0,15.0,62.5,13.0,22.0,35.0,11.0,2.0,12.0,7.0,16.0,reverse
2021_1106_133_2315,2021-11-06T00:00:00+00:00,Merlins Crailsheim,2315,46ers Giessen,133,104,70,local,2021-22,0,Iiqp94Zu,66.0,38.0,57.58,41.0,26.0,63.41,25.0,12.0,48.0,18.0,16.0,88.9,8.0,26.0,34.0,18.0,0.0,9.0,13.0,28.0,54.0,22.0,40.74,34.0,18.0,52.94,20.0,4.0,20.0,32.0,22.0,68.8,12.0,18.0,30.0,15.0,1.0,18.0,1.0,18.0,reverse
2021_1106_215_134,2021-11-06T00:00:00+00:00,Medi Bayreuth,134,MLP Academics Heidelberg,215,89,87,local,2021-22,0,tW7vlL3U,53.0,29.0,54.72,26.0,17.0,65.38,27.0,12.0,44.44,27.0,19.0,70.4,10.0,20.0,30.0,23.0,4.0,14.0,4.0,25.0,72.0,31.0,43.06,47.0,24.0,51.06,25.0,7.0,28.0,23.0,18.0,78.3,22.0,13.0,35.0,14.0,2.0,9.0,6.0,26.0,reverse
2021_1106_40_127,2021-11-06T00:00:00+00:00,Ratiopharm Ulm,127,Basketball Loewen Braunschweig,40,90,76,local,2021-22,0,Wfml8Oln,64.0,31.0,48.44,42.0,25.0,59.52,22.0,6.0,27.27,24.0,22.0,91.7,9.0,27.0,36.0,25.0,4.0,8.0,4.0,21.0,61.0,27.0,44.26,34.0,22.0,64.71,27.0,5.0,18.52,23.0,17.0,73.9,8.0,25.0,33.0,20.0,3.0,12.0,7.0,24.0,reverse
2021_1106_1510_2745,2021-11-06T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Telekom Baskets Bonn,1510,79,87,visitante,2021-22,0,EJxg7r4h,55.0,29.0,52.73,37.0,22.0,59.46,18.0,7.0,38.89,18.0,14.0,77.8,12.0,18.0,30.0,20.0,1.0,18.0,4.0,18.0,67.0,32.0,47.76,34.0,21.0,61.76,33.0,11.0,33.33,14.0,12.0,85.7,18.0,15.0,33.0,19.0,4.0,14.0,6.0,22.0,reverse
2021_1107_10_450,2021-11-07T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,ALBA Berlin,10,72,92,visitante,2021-22,0,Qyk44tlB,62.0,28.0,45.16,37.0,17.0,45.95,25.0,11.0,44.0,5.0,5.0,100.0,9.0,23.0,32.0,14.0,0.0,17.0,7.0,20.0,67.0,35.0,52.24,37.0,20.0,54.05,30.0,15.0,50.0,11.0,7.0,63.6,7.0,25.0,32.0,28.0,3.0,12.0,8.0,13.0,reverse
2021_1107_3361_132,2021-11-07T00:00:00+00:00,Bamberg Baskets,132,Fraport Skyliners Frankfurt,3361,77,72,local,2021-22,0,noj05MY4,58.0,26.0,44.83,32.0,16.0,50.0,26.0,10.0,38.46,22.0,15.0,68.2,6.0,22.0,28.0,18.0,3.0,12.0,9.0,15.0,61.0,27.0,44.26,32.0,16.0,50.0,29.0,11.0,37.93,8.0,7.0,87.5,11.0,27.0,38.0,13.0,4.0,19.0,6.0,23.0,reverse
2021_1107_19629_214,2021-11-07T00:00:00+00:00,BG Goettingen,214,Veolia Towers Hamburg,19629,46,83,visitante,2021-22,0,hAyc62Jb,67.0,18.0,26.87,44.0,13.0,29.55,23.0,5.0,21.74,11.0,5.0,45.5,16.0,20.0,36.0,9.0,1.0,22.0,7.0,23.0,60.0,30.0,50.0,28.0,21.0,75.0,32.0,9.0,28.13,22.0,14.0,63.6,13.0,35.0,48.0,18.0,2.0,21.0,12.0,19.0,reverse
2021_1107_219_1634,2021-11-07T00:00:00+00:00,EWE Baskets Oldenburg,1634,FC Bayern Muenchen Basketball,219,80,93,visitante,2021-22,0,80v9303H,58.0,29.0,50.0,40.0,20.0,50.0,18.0,9.0,50.0,16.0,13.0,81.3,3.0,19.0,22.0,16.0,2.0,10.0,4.0,28.0,56.0,31.0,55.36,35.0,21.0,60.0,21.0,10.0,47.62,31.0,21.0,67.7,7.0,25.0,32.0,25.0,4.0,9.0,4.0,21.0,reverse
2021_1112_1634_132,2021-11-12T00:00:00+00:00,Bamberg Baskets,132,EWE Baskets Oldenburg,1634,71,87,visitante,2021-22,0,YaVMH5tI,64.0,26.0,40.63,31.0,19.0,61.29,33.0,7.0,21.21,16.0,12.0,75.0,12.0,18.0,30.0,13.0,1.0,16.0,6.0,18.0,65.0,35.0,53.85,51.0,29.0,56.86,14.0,6.0,42.86,14.0,11.0,78.6,12.0,26.0,38.0,23.0,3.0,14.0,10.0,21.0,reverse
2021_1119_132_1510,2021-11-19T00:00:00+00:00,Telekom Baskets Bonn,1510,Bamberg Baskets,132,100,80,local,2021-22,0,M3rD2KIN,58.0,36.0,62.07,31.0,22.0,70.97,27.0,14.0,51.85,22.0,14.0,63.6,13.0,22.0,35.0,20.0,2.0,18.0,10.0,22.0,58.0,29.0,50.0,28.0,17.0,60.71,30.0,12.0,40.0,14.0,10.0,71.4,10.0,15.0,25.0,21.0,1.0,20.0,4.0,22.0,reverse
2021_1120_40_41,2021-11-20T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Basketball Loewen Braunschweig,40,91,80,local,2021-22,0,GQsH1vYT,40.0,31.0,77.5,3.0,16.0,100.0,37.0,15.0,40.54,14.0,14.0,100.0,13.0,23.0,36.0,21.0,5.0,10.0,11.0,18.0,59.0,29.0,49.15,36.0,21.0,58.33,23.0,8.0,34.78,18.0,12.0,66.7,12.0,25.0,37.0,18.0,2.0,17.0,6.0,18.0,reverse
2021_1120_134_450,2021-11-20T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Medi Bayreuth,134,68,100,visitante,2021-22,0,IZTrcbto,62.0,26.0,41.94,39.0,21.0,53.85,23.0,5.0,21.74,13.0,11.0,84.6,9.0,19.0,28.0,15.0,2.0,7.0,7.0,19.0,62.0,33.0,53.23,27.0,15.0,55.56,35.0,18.0,51.43,14.0,12.0,85.7,9.0,26.0,35.0,19.0,1.0,10.0,3.0,14.0,reverse
2021_1120_2315_19629,2021-11-20T00:00:00+00:00,Veolia Towers Hamburg,19629,Merlins Crailsheim,2315,73,90,visitante,2021-22,0,YsCVK1Yi,61.0,26.0,42.62,24.0,19.0,79.17,37.0,7.0,18.92,19.0,14.0,73.7,13.0,18.0,31.0,13.0,3.0,15.0,13.0,22.0,59.0,32.0,54.24,33.0,21.0,63.64,26.0,11.0,42.31,21.0,15.0,71.4,11.0,32.0,43.0,24.0,2.0,18.0,7.0,19.0,reverse
2021_1120_1634_133,2021-11-20T00:00:00+00:00,46ers Giessen,133,EWE Baskets Oldenburg,1634,75,72,local,2021-22,0,fiDRLsJo,50.0,25.0,50.0,32.0,20.0,62.5,18.0,5.0,27.78,37.0,20.0,54.1,10.0,24.0,34.0,20.0,0.0,14.0,10.0,21.0,60.0,26.0,43.33,46.0,21.0,45.65,14.0,5.0,35.71,20.0,15.0,75.0,13.0,22.0,35.0,13.0,2.0,15.0,6.0,31.0,reverse
2021_1121_1791_215,2021-11-21T00:00:00+00:00,MLP Academics Heidelberg,215,NINERS Chemnitz,1791,64,67,visitante,2021-22,0,S4BZJLmb,66.0,22.0,33.33,39.0,16.0,41.03,27.0,6.0,22.22,22.0,14.0,63.6,12.0,30.0,42.0,11.0,3.0,10.0,6.0,21.0,61.0,25.0,40.98,31.0,16.0,51.61,30.0,9.0,30.0,16.0,8.0,50.0,8.0,33.0,41.0,23.0,1.0,13.0,2.0,24.0,reverse
2021_1121_214_219,2021-11-21T00:00:00+00:00,FC Bayern Muenchen Basketball,219,BG Goettingen,214,80,66,local,2021-22,0,vuFwJu34,55.0,29.0,52.73,33.0,20.0,60.61,22.0,9.0,40.91,24.0,13.0,54.2,9.0,30.0,39.0,20.0,2.0,13.0,6.0,23.0,64.0,23.0,35.94,40.0,15.0,37.5,24.0,8.0,33.33,19.0,12.0,63.2,14.0,22.0,36.0,11.0,3.0,12.0,5.0,24.0,reverse
2021_1121_2745_3361,2021-11-21T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,FITOne Wuerzburg Baskets,2745,83,78,local,2021-22,0,M34rIaIA,66.0,35.0,53.03,43.0,28.0,65.12,23.0,7.0,30.43,12.0,6.0,50.0,11.0,21.0,32.0,14.0,6.0,17.0,11.0,20.0,64.0,31.0,48.44,46.0,24.0,52.17,18.0,7.0,38.89,18.0,9.0,50.0,14.0,23.0,37.0,20.0,5.0,19.0,11.0,20.0,reverse
2021_1121_127_10,2021-11-21T00:00:00+00:00,ALBA Berlin,10,Ratiopharm Ulm,127,71,66,local,2021-22,0,0f3nHJXG,71.0,25.0,35.21,44.0,18.0,40.91,27.0,7.0,25.93,18.0,14.0,77.8,19.0,31.0,50.0,16.0,6.0,14.0,7.0,18.0,65.0,23.0,35.38,45.0,18.0,40.0,20.0,5.0,25.0,16.0,15.0,93.8,11.0,26.0,37.0,9.0,3.0,13.0,4.0,23.0,reverse
2021_1203_133_127,2021-12-03T00:00:00+00:00,Ratiopharm Ulm,127,46ers Giessen,133,87,76,local,2021-22,0,UT7jGwmN,71.0,34.0,47.89,48.0,25.0,52.08,23.0,9.0,39.13,19.0,10.0,52.6,17.0,25.0,42.0,16.0,2.0,14.0,9.0,17.0,65.0,30.0,46.15,43.0,25.0,58.14,22.0,5.0,22.73,13.0,11.0,84.6,11.0,25.0,36.0,14.0,3.0,16.0,9.0,21.0,reverse
2021_1204_132_134,2021-12-04T00:00:00+00:00,Medi Bayreuth,134,Bamberg Baskets,132,87,84,local,2021-22,0,8K6fFc2T,67.0,29.0,43.28,38.0,19.0,50.0,29.0,10.0,34.48,23.0,18.0,78.3,7.0,27.0,34.0,18.0,5.0,8.0,11.0,16.0,68.0,27.0,39.71,29.0,14.0,48.28,39.0,13.0,33.33,16.0,15.0,93.8,13.0,33.0,46.0,22.0,2.0,19.0,4.0,25.0,reverse
2021_1204_215_214,2021-12-04T00:00:00+00:00,BG Goettingen,214,MLP Academics Heidelberg,215,96,80,local,2021-22,0,E1qNAHAp,57.0,31.0,54.39,30.0,20.0,66.67,27.0,11.0,40.74,30.0,23.0,76.7,12.0,25.0,37.0,19.0,3.0,16.0,8.0,23.0,62.0,27.0,43.55,31.0,16.0,51.61,31.0,11.0,35.48,26.0,15.0,57.7,13.0,16.0,29.0,15.0,1.0,12.0,7.0,26.0,reverse
2021_1204_1510_1634,2021-12-04T00:00:00+00:00,EWE Baskets Oldenburg,1634,Telekom Baskets Bonn,1510,76,78,visitante,2021-22,0,S4mR9yQj,65.0,31.0,47.69,42.0,21.0,50.0,23.0,10.0,43.48,8.0,4.0,50.0,15.0,25.0,40.0,13.0,5.0,20.0,8.0,21.0,66.0,31.0,46.97,46.0,24.0,52.17,20.0,7.0,35.0,16.0,9.0,56.3,13.0,20.0,33.0,13.0,2.0,15.0,11.0,16.0,reverse
2021_1204_450_219,2021-12-04T00:00:00+00:00,FC Bayern Muenchen Basketball,219,SYNTAINICS MBC Weissenfels,450,82,68,local,2021-22,0,t8y9YK2i,60.0,29.0,48.33,36.0,21.0,58.33,24.0,8.0,33.33,17.0,16.0,94.1,10.0,28.0,38.0,14.0,0.0,14.0,10.0,16.0,58.0,26.0,44.83,33.0,17.0,51.52,25.0,9.0,36.0,13.0,7.0,53.8,5.0,25.0,30.0,19.0,5.0,17.0,8.0,22.0,reverse
2021_1205_3361_2315,2021-12-05T00:00:00+00:00,Merlins Crailsheim,2315,Fraport Skyliners Frankfurt,3361,73,80,visitante,2021-22,0,v1jEVInA,62.0,27.0,43.55,38.0,21.0,55.26,24.0,6.0,25.0,20.0,13.0,65.0,5.0,22.0,27.0,13.0,2.0,8.0,8.0,18.0,66.0,26.0,39.39,33.0,15.0,45.45,33.0,11.0,33.33,21.0,17.0,81.0,16.0,34.0,50.0,18.0,4.0,15.0,6.0,20.0,reverse
2021_1205_19629_40,2021-12-05T00:00:00+00:00,Basketball Loewen Braunschweig,40,Veolia Towers Hamburg,19629,92,103,visitante,2021-22,0,0AiAWbX3,60.0,32.0,53.33,35.0,23.0,65.71,25.0,9.0,36.0,26.0,19.0,73.1,10.0,24.0,34.0,20.0,2.0,18.0,6.0,25.0,75.0,35.0,46.67,35.0,22.0,62.86,40.0,13.0,32.5,22.0,20.0,90.9,15.0,20.0,35.0,22.0,4.0,19.0,12.0,25.0,reverse
2021_1205_41_2745,2021-12-05T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,MHP Riesen Ludwigsburg,41,68,83,visitante,2021-22,0,KbzDXvIc,66.0,25.0,37.88,39.0,17.0,43.59,27.0,8.0,29.63,20.0,10.0,50.0,14.0,27.0,41.0,17.0,0.0,11.0,3.0,19.0,76.0,31.0,40.79,32.0,17.0,53.13,44.0,14.0,31.82,11.0,7.0,63.6,19.0,35.0,54.0,17.0,2.0,10.0,7.0,19.0,reverse
2021_1205_10_1791,2021-12-05T00:00:00+00:00,NINERS Chemnitz,1791,ALBA Berlin,10,62,83,visitante,2021-22,0,YNkIUx2G,65.0,23.0,35.38,32.0,15.0,46.88,33.0,8.0,24.24,9.0,8.0,88.9,14.0,23.0,37.0,15.0,3.0,16.0,7.0,16.0,69.0,31.0,44.93,40.0,20.0,50.0,29.0,11.0,37.93,13.0,10.0,76.9,15.0,28.0,43.0,23.0,5.0,11.0,10.0,13.0,reverse
2021_1206_219_215,2021-12-06T00:00:00+00:00,MLP Academics Heidelberg,215,FC Bayern Muenchen Basketball,219,71,77,visitante,2021-22,0,p0IoDAWr,56.0,26.0,46.43,34.0,17.0,50.0,22.0,9.0,40.91,12.0,10.0,83.3,7.0,15.0,22.0,9.0,2.0,17.0,14.0,28.0,53.0,26.0,49.06,33.0,19.0,57.58,20.0,7.0,35.0,27.0,18.0,66.7,14.0,22.0,36.0,14.0,2.0,21.0,7.0,18.0,reverse
2021_1210_1510_215,2021-12-10T00:00:00+00:00,MLP Academics Heidelberg,215,Telekom Baskets Bonn,1510,70,87,visitante,2021-22,0,SO7jCUok,58.0,27.0,46.55,36.0,23.0,63.89,22.0,4.0,18.18,16.0,12.0,75.0,8.0,23.0,31.0,14.0,1.0,19.0,5.0,18.0,66.0,31.0,46.97,39.0,22.0,56.41,27.0,9.0,33.33,21.0,16.0,76.2,12.0,23.0,35.0,24.0,3.0,14.0,11.0,24.0,reverse
2021_1211_134_3361,2021-12-11T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Medi Bayreuth,134,72,85,visitante,2021-22,0,zkBbA8G1,72.0,31.0,43.06,48.0,25.0,52.08,24.0,6.0,25.0,10.0,4.0,40.0,17.0,25.0,42.0,15.0,3.0,11.0,4.0,15.0,64.0,31.0,48.44,38.0,18.0,47.37,26.0,13.0,50.0,16.0,10.0,62.5,8.0,28.0,36.0,12.0,2.0,8.0,8.0,17.0,reverse
2021_1211_1791_133,2021-12-11T00:00:00+00:00,46ers Giessen,133,NINERS Chemnitz,1791,75,82,visitante,2021-22,0,6F6fBl1e,68.0,27.0,39.71,49.0,24.0,48.98,19.0,3.0,15.79,24.0,18.0,75.0,16.0,19.0,35.0,15.0,0.0,16.0,13.0,24.0,57.0,30.0,52.63,36.0,23.0,63.89,21.0,7.0,33.33,22.0,15.0,68.2,13.0,25.0,38.0,15.0,6.0,22.0,8.0,24.0,reverse
2021_1211_2315_41,2021-12-11T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Merlins Crailsheim,2315,61,72,visitante,2021-22,0,EuA29SV7,72.0,32.0,44.44,46.0,26.0,56.52,26.0,6.0,23.08,21.0,16.0,76.2,16.0,19.0,35.0,19.0,3.0,16.0,5.0,21.0,65.0,34.0,52.31,40.0,24.0,60.0,25.0,10.0,40.0,15.0,13.0,86.7,12.0,19.0,31.0,21.0,4.0,16.0,5.0,24.0,reverse
2021_1211_214_450,2021-12-11T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,BG Goettingen,214,90,91,visitante,2021-22,0,GploYB88,67.0,34.0,50.75,41.0,28.0,68.29,26.0,6.0,23.08,21.0,16.0,76.2,16.0,19.0,35.0,19.0,3.0,16.0,5.0,21.0,65.0,34.0,52.31,40.0,24.0,60.0,25.0,10.0,40.0,15.0,13.0,86.7,12.0,19.0,31.0,21.0,4.0,16.0,5.0,24.0,reverse
2021_1212_2745_40,2021-12-12T00:00:00+00:00,Basketball Loewen Braunschweig,40,FITOne Wuerzburg Baskets,2745,87,86,local,2021-22,0,EV6lXVNE,60.0,30.0,50.0,34.0,18.0,52.94,26.0,12.0,46.15,25.0,15.0,60.0,13.0,20.0,33.0,23.0,1.0,21.0,10.0,26.0,54.0,27.0,50.0,32.0,19.0,59.38,22.0,8.0,36.36,26.0,24.0,92.3,7.0,22.0,29.0,17.0,0.0,21.0,12.0,23.0,reverse
2021_1212_127_19629,2021-12-12T00:00:00+00:00,Veolia Towers Hamburg,19629,Ratiopharm Ulm,127,74,78,visitante,2021-22,0,8h6hWkwL,69.0,27.0,39.13,40.0,18.0,45.0,29.0,9.0,31.03,12.0,11.0,91.7,6.0,22.0,28.0,21.0,2.0,11.0,15.0,22.0,61.0,26.0,42.62,35.0,15.0,42.86,26.0,11.0,42.31,20.0,15.0,75.0,14.0,37.0,51.0,15.0,4.0,23.0,4.0,11.0,reverse
2021_1212_10_219,2021-12-12T00:00:00+00:00,FC Bayern Muenchen Basketball,219,ALBA Berlin,10,80,73,local,2021-22,0,nq5dV9hR,54.0,29.0,53.7,29.0,17.0,58.62,25.0,12.0,48.0,12.0,10.0,83.3,6.0,18.0,24.0,18.0,0.0,16.0,12.0,18.0,59.0,30.0,50.85,37.0,22.0,59.46,22.0,8.0,36.36,6.0,5.0,83.3,10.0,18.0,28.0,14.0,1.0,16.0,7.0,16.0,reverse
2021_1215_41_3361,2021-12-15T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,MHP Riesen Ludwigsburg,41,67,95,visitante,2021-22,0,Y35AxRaf,52.0,22.0,42.31,26.0,11.0,42.31,26.0,11.0,42.31,20.0,12.0,60.0,18.0,25.0,43.0,11.0,4.0,34.0,4.0,20.0,68.0,32.0,47.06,37.0,20.0,54.05,31.0,12.0,38.71,21.0,19.0,90.5,12.0,13.0,25.0,15.0,3.0,12.0,20.0,16.0,reverse
2021_1217_40_134,2021-12-17T00:00:00+00:00,Medi Bayreuth,134,Basketball Loewen Braunschweig,40,62,99,visitante,2021-22,0,SxmPQT0r,56.0,20.0,35.71,27.0,16.0,59.26,29.0,4.0,13.79,26.0,18.0,69.2,9.0,18.0,27.0,14.0,2.0,16.0,7.0,28.0,68.0,36.0,52.94,33.0,25.0,75.76,35.0,11.0,31.43,24.0,16.0,66.7,16.0,29.0,45.0,25.0,2.0,13.0,4.0,26.0,reverse
2021_1218_2745_19629,2021-12-18T00:00:00+00:00,Veolia Towers Hamburg,19629,FITOne Wuerzburg Baskets,2745,100,88,local,2021-22,0,t6QVq97K,65.0,35.0,53.85,30.0,22.0,73.33,35.0,13.0,37.14,18.0,17.0,94.4,13.0,29.0,42.0,21.0,2.0,16.0,4.0,17.0,70.0,36.0,51.43,45.0,27.0,60.0,25.0,9.0,36.0,11.0,7.0,63.6,9.0,18.0,27.0,23.0,1.0,10.0,8.0,19.0,reverse
