game_id,temporada,fecha,equipo_local,equipo_visitante,club_local_id,club_visitante_id,home_pts_avg_5,home_pts_conceded_avg_5,home_win_rate_5,away_pts_avg_5,away_pts_conceded_avg_5,away_win_rate_5,pts_diff_5,win_rate_diff_5,home_pts_avg_10,home_pts_conceded_avg_10,home_win_rate_10,away_pts_avg_10,away_pts_conceded_avg_10,away_win_rate_10,pts_diff_10,win_rate_diff_10,home_win_rate_3,away_win_rate_3,win_rate_diff_3,home_streak_5,away_streak_5,home_pt_diff_avg_5,away_pt_diff_avg_5,pt_diff_diff_5,h2h_home_wins,h2h_total,h2h_home_rate,is_home,target
2021_1204_1510_1634,2021-22,2021-12-04 00:00:00+00:00,EWE Baskets Oldenburg,Telekom Baskets Bonn,1634,1510,80.2,82.6,0.2,87.0,78.6,0.8,-6.799999999999997,-0.6000000000000001,82.1,83.0,0.3,83.9,82.1,0.6,-1.8000000000000114,-0.3,0.3333333333333333,1.0,-0.6666666666666667,-3.0,3.0,-2.3999999999999915,8.400000000000006,-10.799999999999997,2,2,1.0,1,0
2021_1204_450_219,2021-22,2021-12-04 00:00:00+00:00,FC Bayern Muenchen Basketball,SYNTAINICS MBC Weissenfels,219,450,81.6,72.8,0.8,79.2,90.6,0.2,2.3999999999999915,0.6000000000000001,79.9,78.3,0.6,84.4,92.1,0.3,-4.5,0.3,0.6666666666666666,0.0,0.6666666666666666,3.0,-3.0,8.799999999999997,-11.399999999999991,20.19999999999999,2,2,1.0,1,1
2021_1205_3361_2315,2021-22,2021-12-05 00:00:00+00:00,Merlins Crailsheim,Fraport Skyliners Frankfurt,2315,3361,88.6,80.0,0.8,73.8,79.8,0.4,14.799999999999997,0.4,91.1,82.5,0.7,76.3,81.8,0.4,14.799999999999997,0.29999999999999993,1.0,0.6666666666666666,0.33333333333333337,3.0,-1.0,8.599999999999994,-6.0,14.599999999999994,1,2,0.5,1,0
2021_1205_19629_40,2021-22,2021-12-05 00:00:00+00:00,Basketball Loewen Braunschweig,Veolia Towers Hamburg,40,19629,84.0,90.0,0.2,78.6,71.6,0.8,5.400000000000006,-0.6000000000000001,87.8,89.7,0.4,81.8,78.7,0.6,6.0,-0.19999999999999996,0.0,0.6666666666666666,-0.6666666666666666,-3.0,3.0,-6.0,7.0,-13.0,0,2,0.0,1,0
2021_1205_41_2745,2021-22,2021-12-05 00:00:00+00:00,FITOne Wuerzburg Baskets,MHP Riesen Ludwigsburg,2745,41,80.0,77.0,0.4,82.6,80.0,0.6,-2.5999999999999943,-0.19999999999999996,77.5,86.9,0.3,81.1,77.8,0.6,-3.5999999999999943,-0.3,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,1.0,3.0,2.5999999999999943,0.4000000000000057,0,2,0.0,1,0
2021_1205_10_1791,2021-22,2021-12-05 00:00:00+00:00,NINERS Chemnitz,ALBA Berlin,1791,10,76.2,75.8,0.6,83.0,73.2,0.8,-6.799999999999997,-0.20000000000000007,78.7,79.9,0.6,83.4,75.0,0.7,-4.700000000000003,-0.09999999999999998,0.6666666666666666,1.0,-0.33333333333333337,1.0,3.0,0.4000000000000057,9.799999999999997,-9.399999999999991,0,2,0.0,1,0
2021_1206_219_215,2021-22,2021-12-06 00:00:00+00:00,MLP Academics Heidelberg,FC Bayern Muenchen Basketball,215,219,76.4,80.8,0.2,82.4,76.4,0.8,-6.0,-0.6000000000000001,75.88888888888889,76.11111111111111,0.4444444444444444,81.7,75.3,0.7,-5.811111111111117,-0.25555555555555554,0.0,1.0,-1.0,-3.0,3.0,-4.3999999999999915,6.0,-10.399999999999991,0,0,0.5,1,0
2021_1210_1510_215,2021-22,2021-12-10 00:00:00+00:00,MLP Academics Heidelberg,Telekom Baskets Bonn,215,1510,75.4,82.0,0.0,85.4,78.6,0.8,-10.0,-0.8,75.4,76.2,0.4,83.9,81.2,0.7,-8.5,-0.29999999999999993,0.0,1.0,-1.0,-5.0,3.0,-6.599999999999994,6.800000000000011,-13.400000000000006,0,0,0.5,1,0
2021_1211_134_3361,2021-22,2021-12-11 00:00:00+00:00,Fraport Skyliners Frankfurt,Medi Bayreuth,3361,134,74.6,77.2,0.6,85.6,82.4,0.6,-11.0,0.0,74.8,82.5,0.4,83.7,80.0,0.6,-8.900000000000006,-0.19999999999999996,0.6666666666666666,1.0,-0.33333333333333337,1.0,1.0,-2.6000000000000085,3.1999999999999886,-5.799999999999997,1,2,0.5,1,0
2021_1211_1791_133,2021-22,2021-12-11 00:00:00+00:00,46ers Giessen,NINERS Chemnitz,133,1791,78.0,85.2,0.4,70.0,75.6,0.4,8.0,0.0,78.6,83.8,0.3,76.5,79.9,0.5,2.0999999999999943,-0.2,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,-1.0,-7.200000000000003,-5.599999999999994,-1.6000000000000085,1,2,0.5,1,0
2021_1211_2315_41,2021-22,2021-12-11 00:00:00+00:00,MHP Riesen Ludwigsburg,Merlins Crailsheim,41,2315,85.4,78.0,0.8,89.0,77.4,0.8,-3.5999999999999943,0.0,81.6,76.7,0.7,89.4,83.2,0.6,-7.800000000000011,0.09999999999999998,0.6666666666666666,0.6666666666666666,0.0,3.0,3.0,7.400000000000006,11.599999999999994,-4.199999999999989,1,2,0.5,1,0
2021_1211_214_450,2021-22,2021-12-11 00:00:00+00:00,SYNTAINICS MBC Weissenfels,BG Goettingen,450,214,73.8,92.4,0.0,73.6,77.4,0.6,0.20000000000000284,-0.6,83.2,91.9,0.3,78.4,81.6,0.5,4.799999999999997,-0.2,0.0,0.3333333333333333,-0.3333333333333333,-5.0,1.0,-18.60000000000001,-3.8000000000000114,-14.799999999999997,1,2,0.5,1,0
2021_1212_2745_40,2021-22,2021-12-12 00:00:00+00:00,Basketball Loewen Braunschweig,FITOne Wuerzburg Baskets,40,2745,85.6,92.0,0.2,79.4,78.4,0.4,6.199999999999989,-0.2,88.5,92.2,0.3,77.7,85.7,0.3,10.799999999999997,0.0,0.0,0.0,0.0,-3.0,-1.0,-6.400000000000006,1.0,-7.400000000000006,2,2,1.0,1,1
2021_1212_127_19629,2021-22,2021-12-12 00:00:00+00:00,Veolia Towers Hamburg,Ratiopharm Ulm,19629,127,83.8,76.0,0.8,80.8,77.8,0.6,3.0,0.20000000000000007,82.8,78.8,0.6,83.3,79.4,0.6,-0.5,0.0,0.6666666666666666,0.6666666666666666,0.0,3.0,1.0,7.799999999999997,3.0,4.799999999999997,0,2,0.0,1,0
2021_1212_10_219,2021-22,2021-12-12 00:00:00+00:00,FC Bayern Muenchen Basketball,ALBA Berlin,219,10,80.4,75.0,0.8,81.2,70.8,0.8,-0.7999999999999972,0.0,81.7,73.3,0.8,83.8,73.4,0.7,-2.0999999999999943,0.10000000000000009,1.0,1.0,0.0,3.0,3.0,5.400000000000006,10.400000000000006,-5.0,0,2,0.0,1,1
2021_1215_41_3361,2021-22,2021-12-15 00:00:00+00:00,Fraport Skyliners Frankfurt,MHP Riesen Ludwigsburg,3361,41,79.0,78.6,0.6,79.4,75.2,0.6,-0.4000000000000057,0.0,72.4,82.1,0.3,78.6,76.2,0.6,-6.199999999999989,-0.3,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.4000000000000057,4.200000000000003,-3.799999999999997,0,2,0.0,1,0
2021_1217_40_134,2021-22,2021-12-17 00:00:00+00:00,Medi Bayreuth,Basketball Loewen Braunschweig,134,40,87.8,79.6,0.8,85.0,92.4,0.2,2.799999999999997,0.6000000000000001,84.2,81.4,0.6,86.9,91.7,0.3,-2.700000000000003,0.3,1.0,0.3333333333333333,0.6666666666666667,3.0,-3.0,8.200000000000003,-7.400000000000006,15.600000000000009,0,2,0.0,1,0
2021_1218_2745_19629,2021-22,2021-12-18 00:00:00+00:00,Veolia Towers Hamburg,FITOne Wuerzburg Baskets,19629,2745,82.8,76.2,0.6,80.2,82.0,0.2,2.5999999999999943,0.39999999999999997,81.3,77.0,0.6,80.1,84.9,0.3,1.2000000000000028,0.3,0.3333333333333333,0.0,0.3333333333333333,1.0,-3.0,6.599999999999994,-1.7999999999999972,8.399999999999991,2,2,1.0,1,1
2021_1218_133_1510,2021-22,2021-12-18 00:00:00+00:00,Telekom Baskets Bonn,46ers Giessen,1510,133,85.6,74.4,1.0,73.0,85.4,0.2,12.599999999999994,0.8,84.5,78.8,0.8,77.0,81.7,0.3,7.5,0.5,1.0,0.3333333333333333,0.6666666666666667,5.0,-3.0,11.199999999999989,-12.400000000000006,23.599999999999994,2,2,1.0,1,1
2021_1218_214_2315,2021-22,2021-12-18 00:00:00+00:00,Merlins Crailsheim,BG Goettingen,2315,214,86.2,74.8,0.8,78.8,83.6,0.6,7.400000000000006,0.20000000000000007,88.9,82.3,0.6,78.0,80.7,0.6,10.900000000000006,0.0,0.6666666666666666,0.6666666666666666,0.0,3.0,1.0,11.400000000000006,-4.799999999999997,16.200000000000003,2,2,1.0,1,0
2021_1218_1791_132,2021-22,2021-12-18 00:00:00+00:00,Bamberg Baskets,NINERS Chemnitz,132,1791,80.2,89.4,0.2,70.8,74.4,0.6,9.400000000000006,-0.39999999999999997,82.2,85.1,0.5,76.6,78.3,0.6,5.6000000000000085,-0.09999999999999998,0.0,0.6666666666666666,-0.6666666666666666,-3.0,1.0,-9.200000000000003,-3.6000000000000085,-5.599999999999994,1,2,0.5,1,0
2021_1218_1634_127,2021-22,2021-12-18 00:00:00+00:00,Ratiopharm Ulm,EWE Baskets Oldenburg,127,1634,80.2,77.0,0.6,80.0,82.4,0.2,0.20000000000000284,0.39999999999999997,81.7,78.7,0.6,79.9,83.1,0.2,1.7999999999999972,0.39999999999999997,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-3.0,3.200000000000003,-2.4000000000000057,5.6000000000000085,1,2,0.5,1,1
2021_1219_3361_450,2021-22,2021-12-19 00:00:00+00:00,SYNTAINICS MBC Weissenfels,Fraport Skyliners Frankfurt,450,3361,75.6,90.6,0.0,74.8,81.6,0.4,0.7999999999999972,-0.4,85.0,92.3,0.3,71.5,82.7,0.3,13.5,0.0,0.0,0.3333333333333333,-0.3333333333333333,-5.0,-1.0,-15.0,-6.799999999999997,-8.200000000000003,1,2,0.5,1,1
2021_1219_215_10,2021-22,2021-12-19 00:00:00+00:00,ALBA Berlin,MLP Academics Heidelberg,10,215,84.0,73.8,0.8,74.4,83.2,0.0,9.599999999999994,0.8,82.0,73.3,0.6,73.9,77.5,0.3,8.099999999999994,0.3,0.6666666666666666,0.0,0.6666666666666666,3.0,-5.0,10.200000000000003,-8.799999999999997,19.0,0,0,0.5,1,1
2021_1219_219_41,2021-22,2021-12-19 00:00:00+00:00,MHP Riesen Ludwigsburg,FC Bayern Muenchen Basketball,41,219,80.8,72.6,0.6,82.4,71.6,1.0,-1.6000000000000085,-0.4,79.3,74.2,0.6,81.4,72.0,0.9,-2.1000000000000085,-0.30000000000000004,0.6666666666666666,1.0,-0.33333333333333337,1.0,5.0,8.200000000000003,10.800000000000011,-2.6000000000000085,1,2,0.5,1,0
2021_1222_134_1510,2021-22,2021-12-22 00:00:00+00:00,Telekom Baskets Bonn,Medi Bayreuth,1510,134,91.0,80.0,1.0,84.6,82.0,0.8,6.400000000000006,0.19999999999999996,86.0,79.7,0.8,80.5,81.8,0.5,5.5,0.30000000000000004,1.0,0.6666666666666666,0.33333333333333337,5.0,3.0,11.0,2.5999999999999943,8.400000000000006,0,2,0.0,1,1
2021_1223_2315_132,2021-22,2021-12-23 00:00:00+00:00,Bamberg Baskets,Merlins Crailsheim,132,2315,81.2,90.4,0.2,83.0,73.4,0.6,-1.7999999999999972,-0.39999999999999997,83.4,88.1,0.4,85.4,82.2,0.5,-2.0,-0.09999999999999998,0.0,0.3333333333333333,-0.3333333333333333,-3.0,1.0,-9.200000000000003,9.599999999999994,-18.799999999999997,0,2,0.0,1,0
2021_1223_40_133,2021-22,2021-12-23 00:00:00+00:00,46ers Giessen,Basketball Loewen Braunschweig,133,40,78.2,89.6,0.2,86.8,86.4,0.4,-8.599999999999994,-0.2,77.9,84.6,0.2,87.9,90.3,0.3,-10.0,-0.09999999999999998,0.0,0.6666666666666666,-0.6666666666666666,-3.0,-1.0,-11.399999999999991,0.3999999999999915,-11.799999999999983,0,2,0.0,1,0
2021_1226_19629_133,2021-22,2021-12-26 00:00:00+00:00,46ers Giessen,Veolia Towers Hamburg,133,19629,78.0,83.0,0.2,86.6,78.8,0.6,-8.599999999999994,-0.39999999999999997,76.1,82.8,0.2,82.6,77.0,0.7,-6.5,-0.49999999999999994,0.0,0.6666666666666666,-0.6666666666666666,-3.0,1.0,-5.0,7.799999999999997,-12.799999999999997,0,2,0.0,1,0
2021_1226_1510_450,2021-22,2021-12-26 00:00:00+00:00,SYNTAINICS MBC Weissenfels,Telekom Baskets Bonn,450,1510,77.4,86.6,0.2,92.8,78.4,1.0,-15.399999999999991,-0.8,86.5,90.6,0.4,88.0,79.5,0.8,-1.5,-0.4,0.3333333333333333,1.0,-0.6666666666666667,-3.0,5.0,-9.199999999999989,14.399999999999991,-23.59999999999998,0,2,0.0,1,0
2021_1226_2315_219,2021-22,2021-12-26 00:00:00+00:00,FC Bayern Muenchen Basketball,Merlins Crailsheim,219,2315,79.6,71.2,1.0,80.8,75.2,0.6,-1.2000000000000028,0.4,79.7,71.8,0.9,86.8,81.9,0.6,-7.099999999999994,0.30000000000000004,1.0,0.6666666666666666,0.33333333333333337,5.0,1.0,8.399999999999991,5.599999999999994,2.799999999999997,1,2,0.5,1,0
2021_1227_134_10,2021-22,2021-12-27 00:00:00+00:00,ALBA Berlin,Medi Bayreuth,10,134,80.4,72.2,0.8,81.0,83.8,0.6,-0.5999999999999943,0.20000000000000007,81.7,72.6,0.7,80.2,82.8,0.5,1.5,0.19999999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,1.0,8.200000000000003,-2.799999999999997,11.0,2,2,1.0,1,1
2021_1227_3361_1791,2021-22,2021-12-27 00:00:00+00:00,NINERS Chemnitz,Fraport Skyliners Frankfurt,1791,3361,78.6,78.0,0.8,74.0,84.0,0.4,4.599999999999994,0.4,79.3,79.9,0.6,72.0,81.5,0.3,7.299999999999997,0.3,0.6666666666666666,0.0,0.6666666666666666,3.0,-1.0,0.5999999999999943,-10.0,10.599999999999994,1,2,0.5,1,1
2021_1227_215_127,2021-22,2021-12-27 00:00:00+00:00,Ratiopharm Ulm,MLP Academics Heidelberg,127,215,83.4,77.2,0.8,73.2,82.0,0.0,10.200000000000003,0.8,82.7,79.3,0.6,74.7,79.1,0.2,8.0,0.39999999999999997,1.0,0.0,1.0,3.0,-5.0,6.200000000000003,-8.799999999999997,15.0,0,0,0.5,1,1
2021_1227_132_41,2021-22,2021-12-27 00:00:00+00:00,MHP Riesen Ludwigsburg,Bamberg Baskets,41,132,81.6,73.2,0.6,81.6,94.6,0.0,0.0,0.6,80.4,74.8,0.6,82.4,88.7,0.3,-2.0,0.3,0.3333333333333333,0.0,0.3333333333333333,1.0,-5.0,8.399999999999991,-13.0,21.39999999999999,1,2,0.5,1,1
2021_1227_2745_214,2021-22,2021-12-27 00:00:00+00:00,BG Goettingen,FITOne Wuerzburg Baskets,214,2745,76.4,81.8,0.6,79.8,88.0,0.0,-3.3999999999999915,0.6,78.6,78.5,0.7,80.5,83.8,0.3,-1.9000000000000057,0.39999999999999997,1.0,0.0,1.0,1.0,-5.0,-5.3999999999999915,-8.200000000000003,2.8000000000000114,2,2,1.0,1,1
2021_1229_450_132,2021-22,2021-12-29 00:00:00+00:00,Bamberg Baskets,SYNTAINICS MBC Weissenfels,132,450,83.6,94.8,0.0,81.0,91.2,0.2,2.5999999999999943,-0.2,81.1,89.2,0.2,84.9,92.0,0.3,-3.8000000000000114,-0.09999999999999998,0.0,0.3333333333333333,-0.3333333333333333,-5.0,-3.0,-11.200000000000003,-10.200000000000003,-1.0,2,2,1.0,1,1
2021_1229_1510_40,2021-22,2021-12-29 00:00:00+00:00,Basketball Loewen Braunschweig,Telekom Baskets Bonn,40,1510,85.8,82.2,0.6,95.8,80.4,1.0,-10.0,-0.4,84.9,86.6,0.4,91.4,79.5,0.9,-6.5,-0.5,1.0,1.0,0.0,1.0,5.0,3.5999999999999943,15.399999999999991,-11.799999999999997,1,2,0.5,1,0
2021_1229_41_133,2021-22,2021-12-29 00:00:00+00:00,46ers Giessen,MHP Riesen Ludwigsburg,133,41,79.4,89.4,0.0,81.0,73.4,0.6,-1.5999999999999943,-0.6,77.5,85.7,0.2,81.8,76.7,0.6,-4.299999999999997,-0.39999999999999997,0.0,0.6666666666666666,-0.6666666666666666,-5.0,1.0,-10.0,7.599999999999994,-17.599999999999994,0,2,0.0,1,0
2021_1230_3361_215,2021-22,2021-12-30 00:00:00+00:00,MLP Academics Heidelberg,Fraport Skyliners Frankfurt,215,3361,76.2,85.4,0.0,73.0,84.8,0.2,3.200000000000003,-0.2,75.1,80.7,0.1,73.4,82.3,0.3,1.6999999999999886,-0.19999999999999998,0.0,0.0,0.0,-5.0,-3.0,-9.200000000000003,-11.799999999999997,2.5999999999999943,0,0,0.5,1,0
2021_1230_127_214,2021-22,2021-12-30 00:00:00+00:00,BG Goettingen,Ratiopharm Ulm,214,127,84.4,81.0,0.8,82.2,77.8,0.8,2.200000000000003,0.0,79.6,78.2,0.8,83.8,79.6,0.7,-4.200000000000003,0.10000000000000009,1.0,1.0,0.0,3.0,3.0,3.4000000000000057,4.400000000000006,-1.0,0,2,0.0,1,1
2021_1230_1791_2315,2021-22,2021-12-30 00:00:00+00:00,Merlins Crailsheim,NINERS Chemnitz,2315,1791,78.2,74.2,0.6,79.8,78.8,0.8,-1.5999999999999943,-0.20000000000000007,83.4,77.1,0.7,78.5,79.5,0.6,4.900000000000006,0.09999999999999998,0.6666666666666666,1.0,-0.33333333333333337,1.0,3.0,4.0,1.0,3.0,2,2,1.0,1,1
2021_1231_10_2745,2021-22,2021-12-31 00:00:00+00:00,FITOne Wuerzburg Baskets,ALBA Berlin,2745,10,79.8,87.8,0.0,83.8,73.6,0.8,-4.0,-0.8,79.4,83.6,0.2,82.5,74.2,0.7,-3.0999999999999943,-0.49999999999999994,0.0,0.6666666666666666,-0.6666666666666666,-5.0,3.0,-8.0,10.200000000000003,-18.200000000000003,0,2,0.0,1,0
2022_0102_1791_450,2021-22,2022-01-02 00:00:00+00:00,SYNTAINICS MBC Weissenfels,NINERS Chemnitz,450,1791,84.6,90.8,0.2,82.8,84.4,0.6,1.7999999999999972,-0.39999999999999997,81.9,90.7,0.2,79.5,80.1,0.6,2.4000000000000057,-0.39999999999999997,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,1.0,-6.200000000000003,-1.6000000000000085,-4.599999999999994,0,2,0.0,1,0
2022_0102_2315_1510,2021-22,2022-01-02 00:00:00+00:00,Telekom Baskets Bonn,Merlins Crailsheim,1510,2315,98.0,81.8,1.0,82.0,74.6,0.8,16.0,0.19999999999999996,91.7,80.2,0.9,85.5,76.0,0.8,6.200000000000003,0.09999999999999998,1.0,1.0,0.0,5.0,3.0,16.200000000000003,7.400000000000006,8.799999999999997,0,2,0.0,1,0
2022_0102_133_3361,2021-22,2022-01-02 00:00:00+00:00,Fraport Skyliners Frankfurt,46ers Giessen,3361,133,74.4,86.6,0.2,81.6,91.2,0.0,-7.199999999999989,0.2,74.5,81.9,0.4,79.8,88.2,0.2,-5.299999999999997,0.2,0.3333333333333333,0.0,0.3333333333333333,-3.0,-5.0,-12.199999999999989,-9.600000000000009,-2.59999999999998,1,2,0.5,1,1
2022_0102_214_40,2021-22,2022-01-02 00:00:00+00:00,Basketball Loewen Braunschweig,BG Goettingen,40,214,86.4,81.8,0.6,88.8,82.2,1.0,-2.3999999999999915,-0.4,85.2,85.9,0.4,79.4,78.7,0.8,5.799999999999997,-0.4,0.6666666666666666,1.0,-0.33333333333333337,1.0,5.0,4.6000000000000085,6.599999999999994,-1.9999999999999858,0,2,0.0,1,1
2022_0102_19629_10,2021-22,2022-01-02 00:00:00+00:00,ALBA Berlin,Veolia Towers Hamburg,10,19629,88.8,72.6,0.8,90.8,86.0,0.6,-2.0,0.20000000000000007,85.9,72.9,0.8,84.8,76.2,0.8,1.1000000000000085,0.0,1.0,0.6666666666666666,0.33333333333333337,3.0,1.0,16.200000000000003,4.799999999999997,11.400000000000006,0,2,0.0,1,1
2022_0102_2745_134,2021-22,2022-01-02 00:00:00+00:00,Medi Bayreuth,FITOne Wuerzburg Baskets,134,2745,76.8,92.0,0.4,76.4,90.4,0.0,0.3999999999999915,0.4,79.5,86.5,0.4,78.2,83.7,0.2,1.2999999999999972,0.2,0.0,0.0,0.0,-1.0,-5.0,-15.200000000000003,-14.0,-1.2000000000000028,1,2,0.5,1,1
2022_0102_127_41,2021-22,2022-01-02 00:00:00+00:00,MHP Riesen Ludwigsburg,Ratiopharm Ulm,41,127,83.6,77.2,0.6,86.2,81.2,0.8,-2.6000000000000085,-0.20000000000000007,84.5,77.6,0.7,84.1,79.0,0.7,0.4000000000000057,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,3.0,6.3999999999999915,5.0,1.3999999999999915,2,2,1.0,1,0
2022_0105_134_214,2021-22,2022-01-05 00:00:00+00:00,BG Goettingen,Medi Bayreuth,214,134,86.6,84.8,0.8,77.0,91.2,0.4,9.599999999999994,0.4,80.1,81.1,0.7,81.3,86.8,0.5,-1.2000000000000028,0.19999999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-1.0,1.7999999999999972,-14.200000000000003,16.0,1,2,0.5,1,0
2022_0105_19629_132,2021-22,2022-01-05 00:00:00+00:00,Bamberg Baskets,Veolia Towers Hamburg,132,19629,87.2,92.0,0.2,92.2,85.6,0.6,-5.0,-0.39999999999999997,83.7,91.0,0.2,85.4,78.6,0.7,-1.7000000000000028,-0.49999999999999994,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,1.0,-4.799999999999997,6.6000000000000085,-11.400000000000006,0,2,0.0,1,1
2022_0107_215_2315,2021-22,2022-01-07 00:00:00+00:00,Merlins Crailsheim,MLP Academics Heidelberg,2315,215,83.8,77.6,0.8,76.6,83.6,0.0,7.200000000000003,0.8,85.0,76.2,0.8,76.5,82.2,0.1,8.5,0.7000000000000001,1.0,0.0,1.0,3.0,-5.0,6.200000000000003,-7.0,13.200000000000003,0,0,0.5,1,0
2022_0108_133_214,2021-22,2022-01-08 00:00:00+00:00,BG Goettingen,46ers Giessen,214,133,82.8,81.8,0.6,82.4,92.8,0.0,0.3999999999999915,0.6,80.8,82.7,0.6,77.7,89.1,0.1,3.0999999999999943,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,-5.0,1.0,-10.399999999999991,11.399999999999991,1,2,0.5,1,1
2022_0108_41_134,2021-22,2022-01-08 00:00:00+00:00,Medi Bayreuth,MHP Riesen Ludwigsburg,134,41,75.0,91.2,0.4,84.6,78.4,0.6,-9.599999999999994,-0.19999999999999996,81.4,85.4,0.6,82.0,76.8,0.6,-0.5999999999999943,0.0,0.6666666666666666,0.6666666666666666,0.0,-1.0,1.0,-16.200000000000003,6.199999999999989,-22.39999999999999,0,2,0.0,1,0
2022_0108_450_127,2021-22,2022-01-08 00:00:00+00:00,Ratiopharm Ulm,SYNTAINICS MBC Weissenfels,127,450,84.4,79.2,0.8,85.8,92.6,0.2,-1.3999999999999915,0.6000000000000001,82.6,78.5,0.7,79.8,92.5,0.1,2.799999999999997,0.6,0.6666666666666666,0.0,0.6666666666666666,3.0,-3.0,5.200000000000003,-6.799999999999997,12.0,2,2,1.0,1,1
2022_0109_219_1791,2021-22,2022-01-09 00:00:00+00:00,NINERS Chemnitz,FC Bayern Muenchen Basketball,1791,219,88.6,82.6,0.8,77.2,73.4,0.8,11.399999999999991,0.0,79.3,79.1,0.6,79.4,73.1,0.8,-0.10000000000000853,-0.20000000000000007,0.6666666666666666,0.6666666666666666,0.0,3.0,3.0,6.0,3.799999999999997,2.200000000000003,1,2,0.5,1,1
2022_0109_1510_19629,2021-22,2022-01-09 00:00:00+00:00,Veolia Towers Hamburg,Telekom Baskets Bonn,19629,1510,86.6,84.6,0.4,95.8,84.0,0.8,-9.200000000000003,-0.4,85.2,80.3,0.6,90.7,79.2,0.9,-5.5,-0.30000000000000004,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,3.0,2.0,11.799999999999997,-9.799999999999997,1,2,0.5,1,1
2022_0112_1791_214,2021-22,2022-01-12 00:00:00+00:00,BG Goettingen,NINERS Chemnitz,214,1791,83.6,81.8,0.6,85.2,80.2,0.8,-1.6000000000000085,-0.20000000000000007,80.0,81.8,0.6,78.0,77.3,0.7,2.0,-0.09999999999999998,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.0,3.0,1.7999999999999972,5.0,-3.200000000000003,2,2,1.0,1,0
2022_0114_19629_450,2021-22,2022-01-14 00:00:00+00:00,SYNTAINICS MBC Weissenfels,Veolia Towers Hamburg,450,19629,82.8,92.2,0.2,90.2,85.0,0.6,-7.400000000000006,-0.39999999999999997,79.2,91.4,0.1,86.5,80.6,0.6,-7.299999999999997,-0.5,0.0,0.3333333333333333,-0.3333333333333333,-3.0,1.0,-9.400000000000006,5.200000000000003,-14.600000000000009,0,2,0.0,1,0
2022_0115_40_215,2021-22,2022-01-15 00:00:00+00:00,MLP Academics Heidelberg,Basketball Loewen Braunschweig,215,40,82.4,86.2,0.2,86.6,78.2,0.8,-4.199999999999989,-0.6000000000000001,78.9,84.1,0.1,86.1,85.1,0.5,-7.199999999999989,-0.4,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,3.0,-3.799999999999997,8.399999999999991,-12.199999999999989,0,0,0.5,1,1
2022_0115_1634_41,2021-22,2022-01-15 00:00:00+00:00,MHP Riesen Ludwigsburg,EWE Baskets Oldenburg,41,1634,83.0,78.4,0.6,80.8,82.6,0.2,2.200000000000003,0.39999999999999997,81.9,75.5,0.6,81.0,84.8,0.2,0.9000000000000057,0.39999999999999997,0.6666666666666666,0.0,0.6666666666666666,1.0,-3.0,4.599999999999994,-1.7999999999999972,6.3999999999999915,2,2,1.0,1,1
2022_0116_219_1510,2021-22,2022-01-16 00:00:00+00:00,Telekom Baskets Bonn,FC Bayern Muenchen Basketball,1510,219,91.2,83.4,0.6,73.4,72.8,0.6,17.799999999999997,0.0,91.1,81.7,0.8,77.9,74.6,0.7,13.199999999999989,0.10000000000000009,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,7.799999999999997,0.6000000000000085,7.199999999999989,0,2,0.0,1,0
2022_0116_127_134,2021-22,2022-01-16 00:00:00+00:00,Medi Bayreuth,Ratiopharm Ulm,134,127,76.0,88.8,0.4,86.6,79.4,0.8,-10.599999999999994,-0.4,80.3,85.4,0.6,83.4,78.2,0.7,-3.1000000000000085,-0.09999999999999998,0.6666666666666666,0.6666666666666666,0.0,-1.0,3.0,-12.799999999999997,7.199999999999989,-19.999999999999986,0,2,0.0,1,0
2022_0118_450_1634,2021-22,2022-01-18 00:00:00+00:00,EWE Baskets Oldenburg,SYNTAINICS MBC Weissenfels,1634,450,76.2,79.8,0.2,80.2,95.4,0.0,-4.0,0.2,78.5,84.8,0.1,78.8,91.0,0.1,-0.29999999999999716,0.0,0.0,0.0,0.0,-3.0,-5.0,-3.5999999999999943,-15.200000000000003,11.600000000000009,2,2,1.0,1,0
2022_0121_134_40,2021-22,2022-01-21 00:00:00+00:00,Basketball Loewen Braunschweig,Medi Bayreuth,40,134,85.6,79.6,0.6,78.0,88.0,0.4,7.599999999999994,0.19999999999999996,85.3,86.0,0.4,79.5,85.9,0.5,5.799999999999997,-0.09999999999999998,0.3333333333333333,0.3333333333333333,0.0,1.0,-1.0,6.0,-10.0,16.0,3,3,1.0,1,0
