match_id,temporada,fecha,jornada,equipo_local,equipo_visitante,club_local_id,club_visitante_id,home_pts_avg_5,home_pts_conceded_avg_5,home_win_rate_5,away_pts_avg_5,away_pts_conceded_avg_5,away_win_rate_5,pts_diff_5,win_rate_diff_5,home_pts_avg_10,home_pts_conceded_avg_10,home_win_rate_10,away_pts_avg_10,away_pts_conceded_avg_10,away_win_rate_10,pts_diff_10,win_rate_diff_10,home_t3_pct_avg_5,home_t2_pct_avg_5,home_reb_avg_5,home_ast_avg_5,home_val_avg_5,away_t3_pct_avg_5,away_t2_pct_avg_5,away_reb_avg_5,away_ast_avg_5,away_val_avg_5,val_diff_5,home_streak_5,away_streak_5,h2h_home_wins,h2h_total,h2h_home_rate,is_home,target
103692,2023-24,2024-04-06 15:00:00+00:00,28,Surne Bilbao Basket,Dreamland Gran Canaria,4,5,83.4,81.4,0.6,90.2,81.4,0.6,-6.799999999999997,0.0,83.0,84.6,0.5,85.8,79.8,0.6,-2.799999999999997,-0.09999999999999998,0.41132,0.55908,30.0,18.2,91.8,0.33971999999999997,0.54608,31.2,18.2,99.2,-7.400000000000006,1.0,1.0,2.0,7.0,0.2857142857142857,1,1
103679,2023-24,2024-04-06 15:00:00+00:00,28,Casademont Zaragoza,Monbus Obradoiro,16,57,86.0,100.6,0.2,80.0,86.0,0.2,6.0,0.0,83.5,93.6,0.2,78.9,86.4,0.1,4.599999999999994,0.1,0.282,0.62932,30.6,18.6,90.2,0.33140000000000003,0.5769,31.4,18.8,87.0,3.200000000000003,-3.0,-3.0,2.0,7.0,0.2857142857142857,1,1
103677,2023-24,2024-04-06 17:30:00+00:00,28,Joventut Badalona,UCAM Murcia,8,12,77.6,84.8,0.2,88.8,81.2,0.8,-11.200000000000003,-0.6000000000000001,82.4,82.3,0.6,85.7,78.7,0.7,-3.299999999999997,-0.09999999999999998,0.25427999999999995,0.53828,36.4,13.4,73.6,0.36974,0.5654199999999999,33.0,16.8,95.2,-21.60000000000001,-3.0,3.0,5.0,7.0,0.7142857142857143,1,0
103678,2023-24,2024-04-06 17:30:00+00:00,28,Río Breogán,Zunder Palencia,25,624,72.6,80.4,0.2,82.4,91.8,0.2,-9.800000000000011,0.0,73.8,79.1,0.2,83.9,88.7,0.3,-10.100000000000009,-0.09999999999999998,0.32877999999999996,0.46137999999999996,29.6,15.8,72.6,0.38792,0.5169599999999999,30.2,15.6,80.4,-7.800000000000011,-3.0,-3.0,0.0,1.0,0.0,1,1
103693,2023-24,2024-04-07 10:30:00+00:00,28,BAXI Manresa,Unicaja,10,14,82.2,79.0,0.8,91.8,75.6,0.8,-9.599999999999994,0.0,84.2,82.1,0.7,88.5,76.7,0.8,-4.299999999999997,-0.10000000000000009,0.29381999999999997,0.5096200000000001,37.0,16.0,79.0,0.40114,0.5952599999999999,30.6,21.4,105.0,-26.0,3.0,3.0,4.0,7.0,0.5714285714285714,1,0
103694,2023-24,2024-04-07 11:00:00+00:00,28,Lenovo Tenerife,Bàsquet Girona,28,591,85.6,77.8,0.8,81.2,88.2,0.4,4.3999999999999915,0.4,88.1,80.9,0.8,79.0,86.6,0.3,9.099999999999994,0.5,0.33287999999999995,0.62374,31.4,18.2,98.4,0.35168,0.5143800000000001,32.0,14.4,81.8,16.60000000000001,3.0,-1.0,3.0,3.0,1.0,1,1
103695,2023-24,2024-04-07 15:00:00+00:00,28,MoraBanc Andorra,Coviran Granada,22,592,75.4,84.8,0.2,81.2,89.0,0.4,-5.799999999999997,-0.2,81.7,85.4,0.3,77.6,87.8,0.3,4.1000000000000085,0.0,0.28966,0.45548,32.6,16.2,72.6,0.3065,0.57512,32.8,16.8,82.0,-9.400000000000006,-3.0,-1.0,0.0,1.0,0.0,1,1
103711,2023-24,2024-04-07 15:00:00+00:00,28,Valencia Basket,Baskonia,13,3,90.0,84.2,0.6,93.8,91.6,0.6,-3.799999999999997,0.0,84.3,82.8,0.6,91.2,89.0,0.6,-6.900000000000006,0.0,0.4546,0.56724,31.2,21.2,102.8,0.39930000000000004,0.63938,28.2,19.8,102.2,0.5999999999999943,1.0,1.0,2.0,7.0,0.2857142857142857,1,1
103710,2023-24,2024-04-07 16:30:00+00:00,28,Barça,Real Madrid,2,9,94.4,83.6,0.6,82.8,78.0,0.8,11.600000000000009,-0.20000000000000007,91.4,80.9,0.7,81.9,79.5,0.7,9.5,0.0,0.39089999999999997,0.6076,33.0,20.6,110.8,0.29242,0.6033200000000001,37.2,21.2,102.2,8.599999999999994,1.0,3.0,5.0,7.0,0.7142857142857143,1,1
103708,2023-24,2024-04-13 16:00:00+00:00,29,Monbus Obradoiro,BAXI Manresa,57,10,80.4,90.0,0.2,81.0,79.0,0.8,-0.5999999999999943,-0.6000000000000001,79.4,88.5,0.1,83.7,81.9,0.7,-4.299999999999997,-0.6,0.33578,0.57744,28.8,19.4,85.6,0.30096,0.50644,37.6,15.2,79.2,6.3999999999999915,-3.0,3.0,4.0,7.0,0.5714285714285714,1,0
103709,2023-24,2024-04-13 16:00:00+00:00,29,UCAM Murcia,Zunder Palencia,12,624,87.6,79.6,0.8,76.8,84.2,0.2,10.799999999999997,0.6000000000000001,86.6,80.1,0.7,81.8,87.6,0.2,4.799999999999997,0.49999999999999994,0.36324,0.5726199999999999,33.4,16.6,96.0,0.33078,0.49932,30.2,15.0,74.2,21.799999999999997,3.0,-3.0,1.0,1.0,1.0,1,1
103707,2023-24,2024-04-13 18:45:00+00:00,29,Lenovo Tenerife,Surne Bilbao Basket,28,4,82.6,73.2,0.8,82.8,75.4,0.8,-0.20000000000000284,0.0,87.5,78.6,0.9,83.3,83.0,0.6,4.200000000000003,0.30000000000000004,0.31079999999999997,0.62048,32.2,17.2,93.8,0.40152,0.54128,32.2,19.2,93.4,0.3999999999999915,3.0,3.0,6.0,7.0,0.8571428571428571,1,1
103706,2023-24,2024-04-13 19:00:00+00:00,29,Unicaja,Casademont Zaragoza,14,16,89.2,74.2,0.8,92.0,94.6,0.4,-2.799999999999997,0.4,89.3,76.7,0.8,84.9,92.0,0.3,4.3999999999999915,0.5,0.38358000000000003,0.56206,31.0,21.2,101.8,0.33882,0.64752,30.6,20.6,101.4,0.3999999999999915,3.0,-1.0,4.0,7.0,0.5714285714285714,1,1
103705,2023-24,2024-04-14 10:30:00+00:00,29,Baskonia,Río Breogán,3,25,98.0,94.2,0.6,73.2,77.8,0.4,24.799999999999997,0.19999999999999996,92.3,91.9,0.5,73.1,76.8,0.3,19.200000000000003,0.2,0.40698,0.64738,28.4,20.0,107.6,0.30782,0.48972,31.8,16.0,74.2,33.39999999999999,1.0,-1.0,4.0,5.0,0.8,1,1
103702,2023-24,2024-04-14 15:00:00+00:00,29,Bàsquet Girona,Barça,591,2,77.6,87.6,0.2,89.6,85.8,0.6,-12.0,-0.39999999999999997,76.6,85.4,0.3,91.6,80.8,0.7,-15.0,-0.39999999999999997,0.36,0.49560000000000004,32.0,14.8,80.0,0.36634,0.5687200000000001,32.8,19.8,102.0,-22.0,-3.0,1.0,0.0,3.0,0.0,1,0
103712,2023-24,2024-04-14 16:00:00+00:00,29,Dreamland Gran Canaria,MoraBanc Andorra,5,22,84.8,81.6,0.4,79.0,79.4,0.4,5.799999999999997,0.0,85.2,79.9,0.6,81.8,83.8,0.3,3.4000000000000057,0.3,0.31092000000000003,0.52226,32.0,16.8,89.2,0.2701,0.51408,34.4,17.0,84.4,4.799999999999997,-1.0,-1.0,2.0,5.0,0.4,1,1
103704,2023-24,2024-04-14 16:30:00+00:00,29,Coviran Granada,Valencia Basket,592,13,77.0,88.8,0.4,90.0,85.8,0.6,-13.0,-0.19999999999999996,76.1,89.2,0.2,86.6,84.9,0.6,-10.5,-0.39999999999999997,0.31666,0.5360799999999999,31.2,16.0,73.6,0.43396,0.5498999999999999,31.2,18.8,98.2,-24.60000000000001,-1.0,1.0,1.0,3.0,0.3333333333333333,1,0
103701,2023-24,2024-04-14 16:30:00+00:00,29,Real Madrid,Joventut Badalona,9,8,80.8,81.0,0.6,77.0,87.2,0.0,3.799999999999997,0.6,83.7,80.7,0.7,80.4,82.1,0.5,3.299999999999997,0.19999999999999996,0.30162,0.54736,35.8,20.6,96.2,0.22096,0.49763999999999997,35.0,12.0,68.8,27.400000000000006,1.0,-5.0,7.0,7.0,1.0,1,1
103699,2023-24,2024-04-20 16:00:00+00:00,30,Río Breogán,Dreamland Gran Canaria,25,5,75.0,77.8,0.4,82.0,83.0,0.4,-7.0,0.0,71.2,76.9,0.2,85.8,81.1,0.6,-14.599999999999994,-0.39999999999999997,0.31936,0.50696,31.8,17.2,77.6,0.29092,0.53956,30.2,14.4,81.6,-4.0,-1.0,-1.0,2.0,5.0,0.4,1,0
103700,2023-24,2024-04-20 16:00:00+00:00,30,BAXI Manresa,MoraBanc Andorra,10,22,83.2,80.0,0.8,83.4,83.4,0.4,-0.20000000000000284,0.4,83.6,81.7,0.7,81.5,82.7,0.3,2.0999999999999943,0.39999999999999997,0.32476,0.48212,36.6,15.4,80.4,0.31402,0.5618000000000001,32.2,17.0,88.6,-8.199999999999989,3.0,-1.0,3.0,5.0,0.6,1,0
103698,2023-24,2024-04-20 18:45:00+00:00,30,Zunder Palencia,Coviran Granada,624,592,76.8,88.2,0.0,75.8,90.6,0.2,1.0,-0.2,80.7,87.1,0.2,78.1,88.6,0.2,2.6000000000000085,0.0,0.33192,0.50144,27.2,16.6,73.8,0.2902,0.54558,30.2,15.2,71.2,2.5999999999999943,-5.0,-3.0,0.0,1.0,0.0,1,0
103697,2023-24,2024-04-20 18:45:00+00:00,30,Barça,UCAM Murcia,2,12,86.6,80.2,0.8,89.4,80.4,0.8,-2.8000000000000114,0.0,90.3,82.2,0.7,87.6,78.7,0.8,2.700000000000003,-0.10000000000000009,0.35724,0.5312800000000001,33.8,18.6,97.2,0.34744,0.61056,33.0,17.4,98.8,-1.5999999999999943,3.0,3.0,5.0,7.0,0.7142857142857143,1,1
103676,2023-24,2024-04-21 10:30:00+00:00,30,Casademont Zaragoza,Real Madrid,16,9,89.4,89.0,0.4,83.8,83.8,0.6,5.6000000000000085,-0.19999999999999996,84.6,91.8,0.3,83.7,81.9,0.7,0.8999999999999915,-0.39999999999999997,0.32216,0.62226,30.6,20.0,97.2,0.33458,0.5394,35.6,20.4,99.6,-2.3999999999999915,-1.0,1.0,1.0,7.0,0.14285714285714285,1,0
103696,2023-24,2024-04-21 10:30:00+00:00,30,Joventut Badalona,Bàsquet Girona,8,591,79.2,89.6,0.0,78.0,87.6,0.2,1.2000000000000028,-0.2,81.1,83.5,0.4,76.6,84.2,0.3,4.5,0.10000000000000003,0.2743,0.48954000000000003,34.4,14.2,73.4,0.31930000000000003,0.5316000000000001,31.4,14.6,81.2,-7.799999999999997,-5.0,-3.0,2.0,3.0,0.6666666666666666,1,1
103675,2023-24,2024-04-21 15:00:00+00:00,30,Surne Bilbao Basket,Monbus Obradoiro,4,57,83.8,78.2,0.8,82.6,89.4,0.2,1.2000000000000028,0.6000000000000001,83.7,83.6,0.6,79.4,88.2,0.1,4.299999999999997,0.5,0.40228,0.5625,32.6,19.4,92.0,0.3536,0.57462,29.6,18.8,87.0,5.0,3.0,-3.0,4.0,7.0,0.5714285714285714,1,0
103674,2023-24,2024-04-21 15:00:00+00:00,30,Valencia Basket,Lenovo Tenerife,13,28,88.2,87.0,0.6,87.2,74.0,1.0,1.0,-0.4,86.9,85.5,0.6,87.9,78.4,0.9,-1.0,-0.30000000000000004,0.42162,0.5418200000000001,31.8,17.8,94.6,0.38961999999999997,0.62432,29.0,20.6,105.4,-10.800000000000011,1.0,5.0,4.0,7.0,0.5714285714285714,1,1
103655,2023-24,2024-04-21 16:30:00+00:00,30,Unicaja,Baskonia,14,3,90.6,75.6,0.8,92.6,89.8,0.6,-2.0,0.20000000000000007,89.5,75.4,0.9,89.1,89.8,0.5,0.4000000000000057,0.4,0.37668,0.59254,32.0,21.6,104.0,0.39486000000000004,0.61386,28.4,18.4,100.6,3.4000000000000057,3.0,1.0,2.0,7.0,0.2857142857142857,1,1
103652,2023-24,2024-04-27 16:00:00+00:00,31,Coviran Granada,Río Breogán,592,25,76.4,86.4,0.4,71.4,76.2,0.2,5.0,0.2,81.1,88.9,0.3,71.4,76.3,0.2,9.699999999999989,0.09999999999999998,0.31178,0.54482,29.6,15.2,72.6,0.2782,0.49776,31.6,15.6,68.6,4.0,-1.0,-3.0,1.0,3.0,0.3333333333333333,1,0
103651,2023-24,2024-04-27 18:45:00+00:00,31,Bàsquet Girona,Surne Bilbao Basket,591,4,77.6,89.2,0.0,79.8,79.0,0.6,-2.200000000000003,-0.6,77.6,87.7,0.2,82.3,82.8,0.5,-4.700000000000003,-0.3,0.31727999999999995,0.5066600000000001,32.8,15.2,78.0,0.36674,0.5499400000000001,31.8,17.0,85.8,-7.799999999999997,-5.0,1.0,1.0,3.0,0.3333333333333333,1,1
103650,2023-24,2024-04-27 18:45:00+00:00,31,Dreamland Gran Canaria,Joventut Badalona,5,8,83.2,81.4,0.6,84.2,89.2,0.2,-1.0,0.39999999999999997,83.5,80.4,0.6,82.1,84.6,0.4,1.4000000000000057,0.19999999999999996,0.29924,0.5592,31.8,14.4,83.4,0.3054,0.52576,33.0,14.8,83.4,0.0,1.0,-3.0,5.0,7.0,0.7142857142857143,1,1
103653,2023-24,2024-04-27 18:45:00+00:00,31,Zunder Palencia,Baskonia,624,3,74.2,85.8,0.0,90.0,91.2,0.4,-15.799999999999997,-0.4,79.6,86.0,0.2,89.3,91.4,0.4,-9.700000000000003,-0.2,0.29114,0.5314399999999999,27.6,16.2,72.0,0.38292000000000004,0.6008600000000001,29.4,18.4,95.6,-23.599999999999994,-5.0,-1.0,0.0,1.0,0.0,1,0
103649,2023-24,2024-04-28 10:30:00+00:00,31,Real Madrid,Monbus Obradoiro,9,57,82.2,81.6,0.6,81.4,85.0,0.4,0.7999999999999972,0.19999999999999996,83.9,78.9,0.8,79.0,86.5,0.2,4.900000000000006,0.6000000000000001,0.32118,0.5204000000000001,35.2,19.6,97.4,0.34286000000000005,0.5541,32.8,17.2,86.0,11.400000000000006,1.0,-1.0,7.0,7.0,1.0,1,1
103646,2023-24,2024-04-28 15:00:00+00:00,31,BAXI Manresa,Valencia Basket,10,13,85.6,85.2,0.6,90.2,83.2,0.8,-4.6000000000000085,-0.20000000000000007,84.3,84.6,0.6,90.4,84.5,0.7,-6.1000000000000085,-0.09999999999999998,0.30334,0.50082,35.0,15.4,81.2,0.41962,0.57082,32.2,19.0,101.2,-20.0,1.0,3.0,1.0,7.0,0.14285714285714285,1,1
103645,2023-24,2024-04-28 16:30:00+00:00,31,MoraBanc Andorra,Barça,22,2,89.6,85.6,0.6,89.0,79.8,1.0,0.5999999999999943,-0.4,83.3,83.1,0.4,89.8,81.4,0.7,-6.5,-0.29999999999999993,0.3403,0.61616,32.6,17.0,95.6,0.36391999999999997,0.51944,34.6,18.8,100.2,-4.6000000000000085,1.0,5.0,0.0,5.0,0.0,1,1
103647,2023-24,2024-05-01 16:00:00+00:00,31,UCAM Murcia,Casademont Zaragoza,12,16,87.8,83.6,0.6,82.8,85.6,0.2,5.0,0.39999999999999997,88.9,80.9,0.8,83.3,91.1,0.3,5.6000000000000085,0.5,0.33458,0.5627000000000001,32.2,15.6,92.0,0.29660000000000003,0.5690200000000001,30.6,18.4,84.2,7.799999999999997,1.0,-3.0,3.0,7.0,0.42857142857142855,1,1
103648,2023-24,2024-05-01 18:45:00+00:00,31,Lenovo Tenerife,Unicaja,28,14,86.0,80.4,0.8,93.4,76.4,1.0,-7.400000000000006,-0.19999999999999996,87.7,80.9,0.8,90.7,78.2,0.9,-3.0,-0.09999999999999998,0.3819199999999999,0.60558,26.8,20.4,99.8,0.36872,0.60824,34.4,21.2,109.2,-9.400000000000006,3.0,5.0,5.0,7.0,0.7142857142857143,1,1
103644,2023-24,2024-05-04 16:00:00+00:00,32,Surne Bilbao Basket,Zunder Palencia,4,624,77.0,79.2,0.4,77.4,88.8,0.0,-0.4000000000000057,0.4,81.5,81.3,0.5,81.3,87.2,0.2,0.20000000000000284,0.3,0.33999999999999997,0.5413600000000001,32.0,16.6,82.2,0.28362,0.55302,29.2,18.4,80.2,2.0,-1.0,-5.0,0.0,1.0,0.0,1,0
103642,2023-24,2024-05-04 18:45:00+00:00,32,Monbus Obradoiro,MoraBanc Andorra,57,22,78.6,86.4,0.2,94.2,88.0,0.6,-15.600000000000009,-0.39999999999999997,78.7,86.3,0.2,85.5,83.1,0.5,-6.799999999999997,-0.3,0.31282,0.5369200000000001,32.4,14.4,75.4,0.37632000000000004,0.6454199999999999,30.4,17.6,100.8,-25.39999999999999,-3.0,1.0,2.0,5.0,0.4,1,1
103673,2023-24,2024-05-04 18:45:00+00:00,32,Valencia Basket,Joventut Badalona,13,8,92.8,86.4,0.6,85.0,90.0,0.2,7.799999999999997,0.39999999999999997,92.1,86.7,0.6,81.1,86.6,0.3,11.0,0.3,0.39296000000000003,0.5941,34.0,18.6,101.8,0.31377999999999995,0.54168,31.6,17.4,84.6,17.200000000000003,1.0,-3.0,3.0,7.0,0.42857142857142855,1,1
103643,2023-24,2024-05-05 10:30:00+00:00,32,Casademont Zaragoza,BAXI Manresa,16,10,82.2,85.0,0.2,88.4,87.8,0.6,-6.200000000000003,-0.39999999999999997,84.7,93.2,0.2,84.7,84.9,0.6,0.0,-0.39999999999999997,0.29232,0.5660399999999999,31.6,18.0,84.0,0.30038,0.52868,35.2,16.8,87.2,-3.200000000000003,-3.0,1.0,3.0,7.0,0.42857142857142855,1,1
103639,2023-24,2024-05-05 10:30:00+00:00,32,Real Madrid,Coviran Granada,9,592,80.8,79.8,0.6,80.8,85.4,0.4,0.0,0.19999999999999996,82.6,77.9,0.8,80.2,88.0,0.3,2.3999999999999915,0.5,0.31888,0.50788,35.6,18.4,93.8,0.32843999999999995,0.5516,28.6,16.8,79.0,14.799999999999997,1.0,-1.0,3.0,3.0,1.0,1,1
103640,2023-24,2024-05-05 15:00:00+00:00,32,Baskonia,Bàsquet Girona,3,591,94.2,93.6,0.6,77.2,86.0,0.2,17.0,0.39999999999999997,91.6,91.3,0.5,77.8,85.3,0.3,13.799999999999997,0.2,0.43010000000000004,0.58548,29.8,19.6,99.4,0.31122,0.47502000000000005,33.6,15.2,77.2,22.200000000000003,1.0,-3.0,3.0,3.0,1.0,1,0
103656,2023-24,2024-05-05 15:00:00+00:00,32,Río Breogán,Lenovo Tenerife,25,28,74.0,76.4,0.4,84.8,79.2,0.8,-10.799999999999997,-0.4,73.8,78.4,0.3,86.9,81.7,0.8,-13.100000000000009,-0.5,0.28154,0.52816,32.0,15.4,74.4,0.39303999999999994,0.5892,28.4,21.0,99.6,-25.19999999999999,-1.0,3.0,1.0,5.0,0.2,1,1
103654,2023-24,2024-05-05 15:00:00+00:00,32,Barça,Dreamland Gran Canaria,2,5,88.8,86.4,0.8,84.2,78.6,0.8,4.599999999999994,0.0,91.4,84.3,0.7,85.1,81.1,0.6,6.300000000000011,0.09999999999999998,0.37366,0.5394400000000001,32.4,19.2,97.2,0.3143,0.5612,33.8,14.4,88.6,8.600000000000009,3.0,3.0,6.0,7.0,0.8571428571428571,1,1
103641,2023-24,2024-05-05 16:30:00+00:00,32,Unicaja,UCAM Murcia,14,12,92.6,81.4,0.8,87.8,82.4,0.8,4.799999999999997,0.0,90.1,78.3,0.8,87.5,81.0,0.8,2.5999999999999943,0.0,0.35053999999999996,0.62478,31.6,20.2,105.6,0.33108,0.5909,31.4,16.2,94.4,11.199999999999989,3.0,3.0,4.0,7.0,0.5714285714285714,1,1
103657,2023-24,2024-05-09 17:00:00+00:00,33,Zunder Palencia,Monbus Obradoiro,624,57,83.2,87.0,0.2,82.0,86.4,0.4,1.2000000000000028,-0.2,82.8,89.4,0.2,81.0,86.2,0.3,1.7999999999999972,-0.09999999999999998,0.33361999999999997,0.57036,29.8,19.2,87.8,0.33464,0.5103,34.0,14.0,83.6,4.200000000000003,-3.0,-1.0,0.0,1.0,0.0,1,0
103672,2023-24,2024-05-09 18:00:00+00:00,33,BAXI Manresa,Surne Bilbao Basket,10,4,87.8,91.4,0.4,77.0,85.0,0.2,10.799999999999997,0.2,85.0,85.2,0.6,80.2,83.2,0.4,4.799999999999997,0.19999999999999996,0.30038,0.5201,32.6,17.4,82.2,0.29384,0.5523999999999999,33.0,15.6,80.0,2.200000000000003,-1.0,-3.0,3.0,7.0,0.42857142857142855,1,1
103670,2023-24,2024-05-09 19:30:00+00:00,33,Joventut Badalona,Lenovo Tenerife,8,28,83.6,89.4,0.2,77.8,80.8,0.6,5.799999999999997,-0.39999999999999997,80.6,87.1,0.2,81.7,79.3,0.7,-1.1000000000000085,-0.49999999999999994,0.32872,0.49601999999999996,33.2,16.4,81.6,0.34303999999999996,0.55906,28.0,17.4,86.0,-4.400000000000006,-3.0,1.0,3.0,7.0,0.42857142857142855,1,1
103669,2023-24,2024-05-10 16:15:00+00:00,33,Baskonia,UCAM Murcia,3,12,92.2,94.0,0.4,82.2,84.4,0.6,10.0,-0.19999999999999996,93.0,92.8,0.5,85.5,82.8,0.7,7.5,-0.19999999999999996,0.40946,0.58228,29.6,18.4,94.6,0.29608,0.583,31.6,17.0,85.6,9.0,-1.0,1.0,3.0,7.0,0.42857142857142855,1,1
103671,2023-24,2024-05-10 17:00:00+00:00,33,Barça,Unicaja,2,14,90.0,87.4,0.8,89.6,79.6,0.8,0.4000000000000057,0.0,92.2,85.5,0.7,90.7,77.6,0.8,1.5,-0.10000000000000009,0.37306,0.55764,33.4,19.2,97.4,0.29497999999999996,0.61388,32.4,19.2,101.0,-3.5999999999999943,3.0,3.0,5.0,7.0,0.7142857142857143,1,0
103668,2023-24,2024-05-10 18:00:00+00:00,33,Río Breogán,MoraBanc Andorra,25,22,75.6,71.2,0.6,94.8,88.4,0.6,-19.200000000000003,0.0,74.1,75.8,0.4,85.1,86.6,0.4,-11.0,0.0,0.32564000000000004,0.5501400000000001,32.4,15.0,78.0,0.3693,0.6635199999999999,29.6,16.8,100.6,-22.599999999999994,1.0,1.0,3.0,3.0,1.0,1,1
103667,2023-24,2024-05-10 18:30:00+00:00,33,Casademont Zaragoza,Coviran Granada,16,592,81.4,80.6,0.4,79.6,87.6,0.2,1.8000000000000114,0.2,83.7,90.6,0.3,80.4,88.3,0.3,3.299999999999997,0.0,0.35778,0.5192,33.6,16.6,84.6,0.34293999999999997,0.50972,27.6,18.2,77.4,7.199999999999989,-1.0,-3.0,1.0,3.0,0.3333333333333333,1,0
103666,2023-24,2024-05-10 19:00:00+00:00,33,Valencia Basket,Real Madrid,13,9,95.2,85.8,0.8,85.2,79.2,0.8,10.0,0.0,92.6,85.0,0.7,84.0,78.6,0.8,8.599999999999994,-0.10000000000000009,0.36128,0.60694,34.4,19.6,107.0,0.3795,0.55074,33.8,19.2,102.2,4.799999999999997,3.0,3.0,2.0,7.0,0.2857142857142857,1,1
103665,2023-24,2024-05-10 19:30:00+00:00,33,Dreamland Gran Canaria,Bàsquet Girona,5,591,86.2,83.4,0.6,80.4,82.2,0.4,5.799999999999997,0.19999999999999996,88.2,82.4,0.6,80.8,85.2,0.4,7.400000000000006,0.19999999999999996,0.34248,0.5488999999999999,33.4,15.8,91.4,0.35532,0.46304,34.0,16.8,83.4,8.0,1.0,-1.0,2.0,3.0,0.6666666666666666,1,0
103867,2023-24,2024-05-12 16:30:00+00:00,34,Unicaja,Zunder Palencia,14,624,90.4,82.4,0.8,85.2,88.6,0.2,5.200000000000003,0.6000000000000001,89.8,78.3,0.8,81.0,86.4,0.2,8.799999999999997,0.6000000000000001,0.28318,0.62714,33.6,20.4,102.2,0.3498200000000001,0.56412,29.4,19.0,87.2,15.0,3.0,-3.0,1.0,1.0,1.0,1,1
103790,2023-24,2024-05-12 16:30:00+00:00,34,UCAM Murcia,Río Breogán,12,25,81.6,88.2,0.4,80.4,76.6,0.6,1.1999999999999886,-0.19999999999999996,84.6,83.9,0.6,76.8,77.2,0.5,7.799999999999997,0.09999999999999998,0.3056,0.58014,29.0,17.6,82.4,0.37964000000000003,0.56142,30.4,16.0,84.4,-2.0,-1.0,1.0,3.0,5.0,0.6,1,1
103661,2023-24,2024-05-12 16:30:00+00:00,34,Surne Bilbao Basket,Barça,4,2,77.0,88.8,0.0,91.2,90.0,0.6,-14.200000000000003,-0.6,79.9,82.1,0.4,90.4,87.9,0.6,-10.5,-0.19999999999999996,0.29042,0.5555399999999999,30.2,15.0,76.0,0.40582,0.55764,31.8,19.0,99.6,-23.599999999999994,-5.0,1.0,1.0,7.0,0.14285714285714285,1,0
103660,2023-24,2024-05-12 16:30:00+00:00,34,Monbus Obradoiro,Joventut Badalona,57,8,82.4,81.8,0.6,87.8,90.6,0.4,-5.3999999999999915,0.19999999999999996,81.4,85.9,0.4,82.4,88.9,0.2,-1.0,0.2,0.34434,0.47364000000000006,37.8,13.0,87.2,0.37123999999999996,0.53018,33.0,18.6,91.6,-4.3999999999999915,1.0,-1.0,2.0,7.0,0.2857142857142857,1,1
103659,2023-24,2024-05-12 16:30:00+00:00,34,Real Madrid,Baskonia,9,3,88.0,82.0,0.8,90.8,87.6,0.6,-2.799999999999997,0.20000000000000007,84.4,81.5,0.7,94.4,90.9,0.6,-10.0,0.09999999999999998,0.36517999999999995,0.57406,33.6,18.8,105.8,0.4206,0.56398,31.8,19.6,98.4,7.3999999999999915,3.0,1.0,4.0,7.0,0.5714285714285714,1,1
103663,2023-24,2024-05-12 16:30:00+00:00,34,Bàsquet Girona,Casademont Zaragoza,591,16,85.6,83.0,0.6,77.2,81.6,0.2,8.399999999999991,0.39999999999999997,81.6,85.3,0.4,84.6,88.1,0.3,-3.0,0.10000000000000003,0.347,0.52272,33.8,17.6,89.4,0.33541999999999994,0.5077,34.8,14.2,77.8,11.600000000000009,1.0,-3.0,2.0,3.0,0.6666666666666666,1,0
103662,2023-24,2024-05-12 16:30:00+00:00,34,MoraBanc Andorra,Valencia Basket,22,13,95.6,95.4,0.4,92.8,84.2,0.8,2.799999999999997,-0.4,87.3,87.4,0.4,91.4,85.0,0.7,-4.1000000000000085,-0.29999999999999993,0.40312000000000003,0.6119999999999999,28.6,17.4,98.4,0.41952,0.5700000000000001,34.8,20.2,101.6,-3.1999999999999886,-1.0,3.0,1.0,5.0,0.2,1,1
103658,2023-24,2024-05-12 16:30:00+00:00,34,Coviran Granada,Dreamland Gran Canaria,592,5,84.0,85.4,0.4,87.6,84.4,0.6,-3.5999999999999943,-0.19999999999999996,80.5,87.1,0.4,86.2,83.0,0.5,-5.700000000000003,-0.09999999999999998,0.33055999999999996,0.52178,29.2,19.0,83.6,0.35703999999999997,0.54854,32.6,17.0,94.0,-10.400000000000006,-1.0,1.0,1.0,3.0,0.3333333333333333,1,1
103664,2023-24,2024-05-12 16:30:00+00:00,34,Lenovo Tenerife,BAXI Manresa,28,10,80.6,88.0,0.4,90.4,90.0,0.6,-9.800000000000011,-0.19999999999999996,81.6,80.6,0.6,85.7,84.5,0.7,-4.1000000000000085,-0.09999999999999998,0.36971999999999994,0.54952,29.2,18.6,88.2,0.29555999999999993,0.5411400000000001,33.8,19.2,88.8,-0.5999999999999943,-1.0,1.0,6.0,7.0,0.8571428571428571,1,1
104053,2024-25,2024-09-28 16:00:00+00:00,1,Unicaja,Bàsquet Girona,14,591,92.4,81.8,0.8,86.4,84.6,0.6,6.0,0.20000000000000007,91.5,78.7,0.8,82.2,86.1,0.4,9.299999999999997,0.4,0.32416,0.5974999999999999,33.4,21.8,107.0,0.37482000000000004,0.5038,33.8,18.6,91.6,15.400000000000006,3.0,1.0,4.0,4.0,1.0,1,1
